Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/01/01 01:00:00,613.492595402748,0.0,6848.2930970221805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4410433162948525,-0.4410433162948525,9.057952988644047,9.057952988644047,613.492595402748,613.492595402748,0.0,681.6584393363867,0.0,613.492595402748,681.6584393363867
2019/01/01 02:00:00,412.83343995561336,0.0,526.5993782879625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2958764290453763,-0.2958764290453763,6.818953571632008,6.818953571632008,412.83343995561336,412.83343995561336,0.0,458.7038221729037,0.0,412.83343995561336,458.7038221729037
2019/01/01 03:00:00,471.0163386511283,0.0,670.6994458958682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2957216985674778,-0.2957216985674778,6.817044897421596,6.817044897421596,471.0163386511283,471.0163386511283,0.0,523.3514873901426,0.0,471.0163386511283,523.3514873901426
2019/01/01 04:00:00,412.83346423757905,0.0,658.5753581220686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2867283645422915,-0.2867283645422915,6.707845463090251,6.707845463090251,412.83346423757905,412.83346423757905,0.0,458.7038491528656,0.0,412.83346423757905,458.7038491528656
2019/01/01 05:00:00,622.4521250353716,0.0,1117.832409826447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2684664880795209,-0.2684664880795209,6.4966061819765315,6.4966061819765315,622.4521250353716,622.4521250353716,0.0,691.6134722615241,0.0,622.4521250353716,691.6134722615241
2019/01/01 06:00:00,1461.1031610495806,0.0,2928.3580861198725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19698251159777294,-0.19698251159777294,5.804592384547988,5.804592384547988,1461.1031610495806,1461.1031610495806,0.0,1623.447956721756,0.0,1461.1031610495806,1623.447956721756
2019/01/01 07:00:00,1635.5501525030288,0.0,9569.700457183708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06625486246885866,0.06625486246885866,5.0908870020266335,5.0908870020266335,1635.5501525030288,1635.5501525030288,0.0,1817.2779472255875,0.0,1635.5501525030288,1817.2779472255875
2019/01/01 08:00:00,2342.606176421002,0.0,18139.630661353378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22443842889402227,0.22443842889402227,6.0450303487972405,6.0450303487972405,2342.606176421002,2342.606176421002,0.0,2602.895751578891,0.0,2342.606176421002,2602.895751578891
2019/01/01 09:00:00,2559.645951409284,0.0,17795.64121382909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21542249244536335,-0.21542249244536335,5.962594979809268,5.962594979809268,2559.645951409284,2559.645951409284,0.0,2844.0510571214268,0.0,2559.645951409284,2844.0510571214268
2019/01/01 10:00:00,2830.008159449873,0.0,17639.808879582517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3122498506940572,-0.3122498506940572,7.02664897821677,7.02664897821677,2830.008159449873,2830.008159449873,0.0,3144.4535104998586,0.0,2830.008159449873,3144.4535104998586
