Time,1 ZONE PVAV:DesPer 1:Des Heat Mass Flow [kg/s],1 ZONE PVAV:DesPer 1:Des Heat Cap [W],1 ZONE PVAV:DesPer 1:Des Cool Mass Flow [kg/s],1 ZONE PVAV:DesPer 1:Des Sens Cool Cap [W],1 ZONE PVAV:DesPer 1:Des Tot Cool Cap [W],1 ZONE PVAV:DesPer 2:Des Heat Mass Flow [kg/s],1 ZONE PVAV:DesPer 2:Des Heat Cap [W],1 ZONE PVAV:DesPer 2:Des Cool Mass Flow [kg/s],1 ZONE PVAV:DesPer 2:Des Sens Cool Cap [W],1 ZONE PVAV:DesPer 2:Des Tot Cool Cap [W],1 ZONE PVAV:DesPer 3:Des Heat Mass Flow [kg/s],1 ZONE PVAV:DesPer 3:Des Heat Cap [W],1 ZONE PVAV:DesPer 3:Des Cool Mass Flow [kg/s],1 ZONE PVAV:DesPer 3:Des Sens Cool Cap [W],1 ZONE PVAV:DesPer 3:Des Tot Cool Cap [W],1 ZONE PVAV 1:DesPer 1:Des Heat Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 1:Des Heat Cap [W],1 ZONE PVAV 1:DesPer 1:Des Cool Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 1:Des Sens Cool Cap [W],1 ZONE PVAV 1:DesPer 1:Des Tot Cool Cap [W],1 ZONE PVAV 1:DesPer 2:Des Heat Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 2:Des Heat Cap [W],1 ZONE PVAV 1:DesPer 2:Des Cool Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 2:Des Sens Cool Cap [W],1 ZONE PVAV 1:DesPer 2:Des Tot Cool Cap [W],1 ZONE PVAV 1:DesPer 3:Des Heat Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 3:Des Heat Cap [W],1 ZONE PVAV 1:DesPer 3:Des Cool Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 3:Des Sens Cool Cap [W],1 ZONE PVAV 1:DesPer 3:Des Tot Cool Cap [W],1 ZONE PVAV 2:DesPer 1:Des Heat Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 1:Des Heat Cap [W],1 ZONE PVAV 2:DesPer 1:Des Cool Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 1:Des Sens Cool Cap [W],1 ZONE PVAV 2:DesPer 1:Des Tot Cool Cap [W],1 ZONE PVAV 2:DesPer 2:Des Heat Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 2:Des Heat Cap [W],1 ZONE PVAV 2:DesPer 2:Des Cool Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 2:Des Sens Cool Cap [W],1 ZONE PVAV 2:DesPer 2:Des Tot Cool Cap [W],1 ZONE PVAV 2:DesPer 3:Des Heat Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 3:Des Heat Cap [W],1 ZONE PVAV 2:DesPer 3:Des Cool Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 3:Des Sens Cool Cap [W],1 ZONE PVAV 2:DesPer 3:Des Tot Cool Cap [W]
11:00:00,5.769547E+00,0.000000E+00,2.936240E+01,3.547384E+05,5.061191E+05,5.769547E+00,0.000000E+00,2.918788E+01,3.382733E+05,5.508936E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.357976E+01,1.728234E+05,2.688710E+05,4.738117E+00,0.000000E+00,1.336511E+01,1.584987E+05,3.050280E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,2.046067E+01,2.561575E+05,4.037019E+05,6.162163E+00,0.000000E+00,2.022681E+01,2.380370E+05,4.514694E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
12:00:00,5.769547E+00,0.000000E+00,2.921069E+01,3.584269E+05,5.094658E+05,5.769547E+00,0.000000E+00,2.903710E+01,3.419711E+05,5.542146E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.348297E+01,1.761634E+05,2.717996E+05,4.738117E+00,0.000000E+00,1.326964E+01,1.618528E+05,3.079244E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,2.036976E+01,2.608973E+05,4.079696E+05,6.162163E+00,0.000000E+00,2.013723E+01,2.427903E+05,4.556828E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
13:00:00,5.769547E+00,0.000000E+00,2.922588E+01,3.629138E+05,5.144490E+05,5.769547E+00,0.000000E+00,2.905207E+01,3.464551E+05,5.591988E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.352636E+01,1.801957E+05,2.762784E+05,4.738117E+00,0.000000E+00,1.331290E+01,1.658835E+05,3.123968E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,2.041213E+01,2.659837E+05,4.136105E+05,6.162163E+00,0.000000E+00,2.017953E+01,2.478755E+05,4.613211E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
14:00:00,5.769547E+00,0.000000E+00,2.939320E+01,3.674922E+05,5.196850E+05,5.769547E+00,0.000000E+00,2.921874E+01,3.510259E+05,5.644444E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.369892E+01,1.843528E+05,2.812050E+05,4.738117E+00,0.000000E+00,1.348472E+01,1.700322E+05,3.173581E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,2.058450E+01,2.708023E+05,4.193115E+05,6.162163E+00,0.000000E+00,2.035128E+01,2.526868E+05,4.670559E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
15:00:00,5.769547E+00,0.000000E+00,2.953548E+01,3.690917E+05,5.213671E+05,5.769547E+00,0.000000E+00,2.936103E+01,3.526254E+05,5.661295E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.384628E+01,1.860113E+05,2.831065E+05,4.738117E+00,0.000000E+00,1.363212E+01,1.716911E+05,3.192833E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,2.073639E+01,2.725100E+05,4.212562E+05,6.162163E+00,0.000000E+00,2.050320E+01,2.543947E+05,4.690169E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
16:00:00,5.769547E+00,0.000000E+00,2.961518E+01,3.667537E+05,5.188282E+05,5.769547E+00,0.000000E+00,2.944101E+01,3.502904E+05,5.635863E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.393350E+01,1.843370E+05,2.812973E+05,4.738117E+00,0.000000E+00,1.371972E+01,1.700208E+05,3.174719E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,2.082451E+01,2.700465E+05,4.185921E+05,6.162163E+00,0.000000E+00,2.059161E+01,2.519343E+05,4.663450E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
17:00:00,5.769547E+00,0.000000E+00,2.967307E+01,3.630931E+05,5.150555E+05,5.769547E+00,0.000000E+00,2.949887E+01,3.466294E+05,5.598069E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.400158E+01,1.815623E+05,2.784484E+05,4.738117E+00,0.000000E+00,1.378774E+01,1.672455E+05,3.146131E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,2.088850E+01,2.661611E+05,4.145890E+05,6.162163E+00,0.000000E+00,2.065544E+01,2.480471E+05,4.623294E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
18:00:00,5.769547E+00,0.000000E+00,2.958572E+01,3.567194E+05,5.081528E+05,5.769547E+00,0.000000E+00,2.941210E+01,3.402623E+05,5.528985E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.393928E+01,1.764335E+05,2.728155E+05,4.738117E+00,0.000000E+00,1.372627E+01,1.621261E+05,3.089618E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,2.082139E+01,2.596484E+05,4.074397E+05,6.162163E+00,0.000000E+00,2.058908E+01,2.415431E+05,4.551638E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
19:00:00,5.769547E+00,0.000000E+00,2.918562E+01,3.441302E+05,4.942484E+05,5.769547E+00,0.000000E+00,2.901401E+01,3.276959E+05,5.389886E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.358549E+01,1.658079E+05,2.607156E+05,4.738117E+00,0.000000E+00,1.337531E+01,1.515326E+05,2.968160E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,2.045841E+01,2.469276E+05,3.929387E+05,6.162163E+00,0.000000E+00,2.022851E+01,2.288496E+05,4.406203E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
20:00:00,5.769547E+00,0.000000E+00,2.842725E+01,3.296664E+05,4.780234E+05,5.769547E+00,0.000000E+00,2.826003E+01,3.132818E+05,5.227827E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.290190E+01,1.532398E+05,2.459354E+05,4.738117E+00,0.000000E+00,1.269823E+01,1.390382E+05,2.819993E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,1.976014E+01,2.327384E+05,3.761995E+05,6.162163E+00,0.000000E+00,1.953576E+01,2.147230E+05,4.238535E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
21:00:00,5.769547E+00,0.000000E+00,2.809770E+01,3.211077E+05,4.700434E+05,5.769547E+00,0.000000E+00,2.793296E+01,3.047511E+05,5.147561E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.259550E+01,1.458057E+05,2.385537E+05,4.738117E+00,0.000000E+00,1.239586E+01,1.316497E+05,2.745835E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,1.942307E+01,2.237657E+05,3.674651E+05,6.162163E+00,0.000000E+00,1.920170E+01,2.057844E+05,4.150607E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
22:00:00,5.769547E+00,0.000000E+00,2.799119E+01,3.150513E+05,4.646127E+05,5.769547E+00,0.000000E+00,2.782646E+01,2.986947E+05,4.962249E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.247060E+01,1.404116E+05,2.336174E+05,4.738117E+00,0.000000E+00,1.227212E+01,1.262686E+05,2.589079E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,1.927952E+01,2.169633E+05,3.612497E+05,6.162163E+00,0.000000E+00,1.905866E+01,1.989876E+05,3.948627E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
23:00:00,5.769547E+00,0.000000E+00,2.791683E+01,3.104344E+05,4.599775E+05,5.769547E+00,0.000000E+00,2.775101E+01,2.940655E+05,4.815877E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.236625E+01,1.361341E+05,2.292679E+05,4.738117E+00,0.000000E+00,1.216791E+01,1.219926E+05,2.463362E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,1.916635E+01,2.116536E+05,3.558396E+05,6.162163E+00,0.000000E+00,1.894482E+01,1.936703E+05,3.786808E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
24:00:00,5.769547E+00,0.000000E+00,2.784492E+01,3.058476E+05,4.552185E+05,5.769547E+00,0.000000E+00,2.767929E+01,2.894815E+05,4.671966E+05,5.769547E+00,1.685807E+05,5.769547E+00,0.000000E+00,0.000000E+00,4.738117E+00,0.000000E+00,1.226312E+01,1.318716E+05,2.247005E+05,4.738117E+00,0.000000E+00,1.206758E+01,1.177619E+05,2.338261E+05,4.738117E+00,1.384433E+05,4.738117E+00,0.000000E+00,0.000000E+00,6.162163E+00,0.000000E+00,1.905610E+01,2.063790E+05,3.502282E+05,6.162163E+00,0.000000E+00,1.883589E+01,1.884113E+05,3.626700E+05,6.162163E+00,1.800526E+05,6.162163E+00,0.000000E+00,0.000000E+00
Coinc Peak   ,5.769547E+00,2.967307E+01,1.685807E+05,3.690917E+05,4.738117E+00,1.400158E+01,1.384433E+05,1.860113E+05,6.162163E+00,2.088850E+01,1.800526E+05,2.725100E+05
NonCoinc Peak,5.769547E+00,2.967307E+01,1.685807E+05,3.690917E+05,4.738117E+00,1.400158E+01,1.384433E+05,1.860113E+05,6.162163E+00,2.088850E+01,1.800526E+05,2.725100E+05
