Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW),REopt:ElectricityProduced:Total(kw),REopt:Electricity:Load:Total(kw),REopt:Electricity:Grid:ToLoad(kw),REopt:Electricity:Grid:ToBattery(kw),REopt:Electricity:Storage:ToLoad(kw),REopt:Electricity:Storage:ToGrid(kw),REopt:Electricity:Storage:StateOfCharge(pct),REopt:ElectricityProduced:Generator:Total(kw),REopt:ElectricityProduced:Generator:ToBattery(kw),REopt:ElectricityProduced:Generator:ToLoad(kw),REopt:ElectricityProduced:Generator:ToGrid(kw),REopt:ElectricityProduced:PV:Total(kw),REopt:ElectricityProduced:PV:ToBattery(kw),REopt:ElectricityProduced:PV:ToLoad(kw),REopt:ElectricityProduced:PV:ToGrid(kw),REopt:ElectricityProduced:Wind:Total(kw),REopt:ElectricityProduced:Wind:ToBattery(kw),REopt:ElectricityProduced:Wind:ToLoad(kw),REopt:ElectricityProduced:Wind:ToGrid(kw)
2019/01/01 11:00:00,1262.8124788847897,0.0,3598.35904313056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.8124788847897,1262.8124788847897,0.0,1403.1249765386551,0.0,1262.8124788847897,1403.1249765386551,789.318,1253.44,464.119,0.0,0.0,0.0,0.351671297822018,0.0,0.0,0.0,0.0,789.318,0.0,789.318,0.0,0.0,0.0,0.0,0.0
2019/01/01 12:00:00,1260.868334673501,0.0,3518.366082318044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.868334673501,1260.868334673501,0.0,1400.96481630389,0.0,1260.868334673501,1400.96481630389,836.155,1246.98,410.823,0.0,0.0,0.0,0.351671297822018,0.0,0.0,0.0,0.0,836.155,0.0,836.155,0.0,0.0,0.0,0.0,0.0
2019/01/01 13:00:00,1264.7302586182163,0.0,3189.2054852630145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.7302586182163,1264.7302586182163,0.0,1405.2558429091293,0.0,1264.7302586182163,1405.2558429091293,722.666,1260.5,537.832,0.0,0.0,0.0,0.351671297822018,0.0,0.0,0.0,0.0,722.666,0.0,722.666,0.0,0.0,0.0,0.0,0.0
2019/01/01 14:00:00,1271.2961160186746,0.0,2918.164636770385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.2961160186746,1271.2961160186746,0.0,1412.5512400207497,0.0,1271.2961160186746,1412.5512400207497,1015.39,1246.9,231.505,0.0,0.0,0.0,0.351671297822018,0.0,0.0,0.0,0.0,1015.39,0.0,1015.39,0.0,0.0,0.0,0.0,0.0
2019/01/01 15:00:00,1276.8521218470905,0.0,2883.15917522435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.8521218470905,1276.8521218470905,0.0,1418.7245798301005,0.0,1276.8521218470905,1418.7245798301005,1122.28,1266.13,143.851,0.0,0.0,0.0,0.351671297822018,0.0,0.0,0.0,0.0,1122.28,0.0,1122.28,0.0,0.0,0.0,0.0,0.0
2019/01/01 16:00:00,1271.7094153380685,0.0,2984.2664200090726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.7094153380685,1271.7094153380685,0.0,1413.0104614867428,0.0,1271.7094153380685,1413.0104614867428,641.002,1249.13,608.13,0.0,0.0,0.0,0.351671297822018,0.0,0.0,0.0,0.0,641.002,0.0,641.002,0.0,0.0,0.0,0.0,0.0
2019/01/01 17:00:00,1273.543359618091,0.0,3082.173506989422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.543359618091,1273.543359618091,0.0,1415.0481773534345,0.0,1273.543359618091,1415.0481773534345,142.011,1275.7,1133.68,0.0,0.0,0.0,0.351671297822018,0.0,0.0,0.0,0.0,142.011,0.0,142.011,0.0,0.0,0.0,0.0,0.0
2019/01/01 18:00:00,1459.477429730863,0.0,2944.433575398221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.477429730863,1459.477429730863,0.0,1621.6415885898477,0.0,1459.477429730863,1621.6415885898477,0.0,1437.54,1355.68,0.0,81.863,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/01 19:00:00,840.0642020815109,0.0,2683.544905238139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0642020815109,840.0642020815109,0.0,933.4046689794565,0.0,840.0642020815109,933.4046689794565,0.0,839.471,839.471,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/01 20:00:00,878.8365902977132,0.0,2827.1084458854875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.8365902977132,878.8365902977132,0.0,976.4851003307924,0.0,878.8365902977132,976.4851003307924,0.0,895.544,895.544,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/01 21:00:00,632.9974362875441,0.0,3649.7270757098654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.9974362875441,632.9974362875441,0.0,703.3304847639379,0.0,632.9974362875441,703.3304847639379,0.0,564.311,564.311,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/01 22:00:00,593.1824419691947,0.0,3694.295313253589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.1824419691947,593.1824419691947,0.0,659.091602187994,0.0,593.1824419691947,659.091602187994,0.0,661.444,661.444,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/01 23:00:00,633.6364059582082,0.0,2000.3113741224179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.6364059582082,633.6364059582082,0.0,704.0404510646758,0.0,633.6364059582082,704.0404510646758,0.0,611.771,611.771,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 00:00:00,396.00500414447157,0.0,326.1960679656606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.00500414447157,396.00500414447157,0.0,440.00556016052394,0.0,396.00500414447157,440.00556016052394,0.0,433.899,433.899,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 01:00:00,684.0869408919195,0.0,2582.6391246704698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0869408919195,684.0869408919195,0.0,760.0966009910217,0.0,684.0869408919195,760.0966009910217,0.0,763.433,763.433,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 02:00:00,515.3922701024502,0.0,1210.1630031243446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.3922701024502,515.3922701024502,0.0,572.6580778916114,0.0,515.3922701024502,572.6580778916114,0.0,431.726,431.726,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 03:00:00,679.2765985783772,0.0,2982.334768654092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.2765985783772,679.2765985783772,0.0,754.7517761981968,0.0,679.2765985783772,754.7517761981968,0.0,672.391,672.391,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 04:00:00,579.2948712814815,0.0,1302.626957978098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.2948712814815,579.2948712814815,0.0,643.660968090535,0.0,579.2948712814815,643.660968090535,0.0,567.895,567.895,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 05:00:00,761.5497609892924,0.0,4658.12437170895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.5497609892924,761.5497609892924,0.0,846.1664010992138,0.0,761.5497609892924,846.1664010992138,0.0,691.848,691.848,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 06:00:00,744.4656187357747,0.0,4879.2840561573785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.4656187357747,744.4656187357747,0.0,827.1840208175274,0.0,744.4656187357747,827.1840208175274,0.0,816.339,816.339,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 07:00:00,1293.8867068376921,0.0,4541.497196124826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.8867068376921,1293.8867068376921,0.0,1437.6518964863246,0.0,1293.8867068376921,1437.6518964863246,0.0,1216.77,1216.77,0.0,0.0,0.0,0.238867299471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
