Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/01/01 21:00:00,670.9536700456704,0,1653.664143021917,0,0,0,0,0,0,0,0,0,0,0,0,670.9536700456704,670.9536700456704,0.0,745.5040778285227,0.0,670.9536700456704,745.5040778285227
2019/01/01 22:00:00,673.0370042424383,0,1678.8549094281216,0,0,0,0,0,0,0,0,0,0,0,0,673.0370042424383,673.0370042424383,0.0,747.8188936027093,0.0,673.0370042424383,747.8188936027093
2019/01/01 23:00:00,674.6034250492281,0,1458.1111172272265,0,0,0,0,0,0,0,0,0,0,0,0,674.6034250492281,674.6034250492281,0.0,749.559361165809,0.0,674.6034250492281,749.559361165809
2019/01/02 00:00:00,408.03370670724246,0,399.4476613168777,0,0,0,0,0,0,0,0,0,0,0,0,408.03370670724246,408.03370670724246,0.0,453.3707852302694,0.0,408.03370670724246,453.3707852302694
2019/01/02 01:00:00,603.0415012516656,0,1959.3891724504738,0,0,0,0,0,0,0,0,0,0,0,0,603.0415012516656,603.0415012516656,0.0,670.0461125018506,0.0,603.0415012516656,670.0461125018506
2019/01/02 02:00:00,406.5594660595742,0,403.2653518233876,0,0,0,0,0,0,0,0,0,0,0,0,406.5594660595742,406.5594660595742,0.0,451.73274006619357,0.0,406.5594660595742,451.73274006619357
2019/01/02 03:00:00,601.9953046182982,0,2038.1415362273265,0,0,0,0,0,0,0,0,0,0,0,0,601.9953046182982,601.9953046182982,0.0,668.883671798109,0.0,601.9953046182982,668.883671798109
2019/01/02 04:00:00,405.5394397971429,0,399.5743697409217,0,0,0,0,0,0,0,0,0,0,0,0,405.5394397971429,405.5394397971429,0.0,450.599377552381,0.0,405.5394397971429,450.599377552381
2019/01/02 05:00:00,602.0407065094225,0,1995.218471933592,0,0,0,0,0,0,0,0,0,0,0,0,602.0407065094225,602.0407065094225,0.0,668.9341183438028,0.0,602.0407065094225,668.9341183438028
2019/01/02 06:00:00,406.1799703472255,0,404.0191505334616,0,0,0,0,0,0,0,0,0,0,0,0,406.1799703472255,406.1799703472255,0.0,451.3110781635839,0.0,406.1799703472255,451.3110781635839
2019/01/02 07:00:00,609.1898445523647,0,2024.190493101506,0,0,0,0,0,0,0,0,0,0,0,0,609.1898445523647,609.1898445523647,0.0,676.8776050581829,0.0,609.1898445523647,676.8776050581829
2019/01/02 08:00:00,747.768859016695,0,1216.6110849061472,0,0,0,0,0,0,0,0,0,0,0,0,747.768859016695,747.768859016695,0.0,830.8542877963278,0.0,747.768859016695,830.8542877963278
2019/01/02 09:00:00,963.6795486636568,0,1239.466386830217,0,0,0,0,0,0,0,0,0,0,0,0,963.6795486636568,963.6795486636568,0.0,1070.7550540707298,0.0,963.6795486636568,1070.7550540707298
2019/01/02 10:00:00,967.220925406208,0,1149.8355733169851,0,0,0,0,0,0,0,0,0,0,0,0,967.220925406208,967.220925406208,0.0,1074.689917118009,0.0,967.220925406208,1074.689917118009
2019/01/02 11:00:00,976.3479656443864,0,1120.6363888945675,0,0,0,0,0,0,0,0,0,0,0,0,976.3479656443864,976.3479656443864,0.0,1084.831072938207,0.0,976.3479656443864,1084.831072938207
2019/01/02 12:00:00,985.544816669086,0,1071.4455300921593,0,0,0,0,0,0,0,0,0,0,0,0,985.544816669086,985.544816669086,0.0,1095.0497962989843,0.0,985.544816669086,1095.0497962989843
2019/01/02 13:00:00,984.4318941114834,0,1036.2579712554063,0,0,0,0,0,0,0,0,0,0,0,0,984.4318941114834,984.4318941114834,0.0,1093.813215679426,0.0,984.4318941114834,1093.813215679426
2019/01/02 14:00:00,988.0753436786468,0,1042.5670020536445,0,0,0,0,0,0,0,0,0,0,0,0,988.0753436786468,988.0753436786468,0.0,1097.8614929762743,0.0,988.0753436786468,1097.8614929762743
2019/01/02 15:00:00,990.7020697670606,0,1018.5897521295581,0,0,0,0,0,0,0,0,0,0,0,0,990.7020697670606,990.7020697670606,0.0,1100.7800775189562,0.0,990.7020697670606,1100.7800775189562
2019/01/02 16:00:00,988.1572523173414,0,1023.1609074003765,0,0,0,0,0,0,0,0,0,0,0,0,988.1572523173414,988.1572523173414,0.0,1097.9525025748237,0.0,988.1572523173414,1097.9525025748237
2019/01/02 17:00:00,683.0758183015798,0,1503.1560731166865,0,0,0,0,0,0,0,0,0,0,0,0,683.0758183015798,683.0758183015798,0.0,758.9731314461998,0.0,683.0758183015798,758.9731314461998
2019/01/02 18:00:00,686.0888814096397,0,1622.2438294682236,0,0,0,0,0,0,0,0,0,0,0,0,686.0888814096397,686.0888814096397,0.0,762.3209793440441,0.0,686.0888814096397,762.3209793440441
2019/01/02 19:00:00,675.1018086233329,0,1631.8162052122107,0,0,0,0,0,0,0,0,0,0,0,0,675.1018086233329,675.1018086233329,0.0,750.1131206925921,0.0,675.1018086233329,750.1131206925921
2019/01/02 20:00:00,674.2133044809914,0,1661.2833907501579,0,0,0,0,0,0,0,0,0,0,0,0,674.2133044809914,674.2133044809914,0.0,749.1258938677682,0.0,674.2133044809914,749.1258938677682
2019/01/02 21:00:00,666.2161755207824,0,1680.204748094393,0,0,0,0,0,0,0,0,0,0,0,0,666.2161755207824,666.2161755207824,0.0,740.2401950230915,0.0,666.2161755207824,740.2401950230915
2019/01/02 22:00:00,668.8169615227486,0,1720.7025230013228,0,0,0,0,0,0,0,0,0,0,0,0,668.8169615227486,668.8169615227486,0.0,743.1299572474984,0.0,668.8169615227486,743.1299572474984
2019/01/02 23:00:00,674.6005033964182,0,1432.2935987290602,0,0,0,0,0,0,0,0,0,0,0,0,674.6005033964182,674.6005033964182,0.0,749.5561148849091,0.0,674.6005033964182,749.5561148849091
2019/01/03 00:00:00,407.97048166377294,0,407.13013019922903,0,0,0,0,0,0,0,0,0,0,0,0,407.97048166377294,407.97048166377294,0.0,453.3005351819699,0.0,407.97048166377294,453.3005351819699
2019/01/03 01:00:00,602.3538255640906,0,2080.7323963627036,0,0,0,0,0,0,0,0,0,0,0,0,602.3538255640906,602.3538255640906,0.0,669.282028404545,0.0,602.3538255640906,669.282028404545
2019/01/03 02:00:00,406.2737899716752,0,399.6643511889669,0,0,0,0,0,0,0,0,0,0,0,0,406.2737899716752,406.2737899716752,0.0,451.41532219075026,0.0,406.2737899716752,451.41532219075026
2019/01/03 03:00:00,603.1182104818082,0,1959.6259499786945,0,0,0,0,0,0,0,0,0,0,0,0,603.1182104818082,603.1182104818082,0.0,670.1313449797868,0.0,603.1182104818082,670.1313449797868
2019/01/03 04:00:00,405.47521713412823,0,407.4948651871104,0,0,0,0,0,0,0,0,0,0,0,0,405.47521713412823,405.47521713412823,0.0,450.5280190379202,0.0,405.47521713412823,450.5280190379202
2019/01/03 05:00:00,601.9026455237549,0,2085.8745585995866,0,0,0,0,0,0,0,0,0,0,0,0,601.9026455237549,601.9026455237549,0.0,668.7807172486166,0.0,601.9026455237549,668.7807172486166
2019/01/03 06:00:00,405.48315460197006,0,399.66503663165946,0,0,0,0,0,0,0,0,0,0,0,0,405.48315460197006,405.48315460197006,0.0,450.5368384466334,0.0,405.48315460197006,450.5368384466334
2019/01/03 07:00:00,608.4670718775363,0,2114.6141088970935,0,0,0,0,0,0,0,0,0,0,0,0,608.4670718775363,608.4670718775363,0.0,676.0745243083737,0.0,608.4670718775363,676.0745243083737
2019/01/03 08:00:00,725.3178775637939,0,1154.7728300468914,0,0,0,0,0,0,0,0,0,0,0,0,725.3178775637939,725.3178775637939,0.0,805.9087528486599,0.0,725.3178775637939,805.9087528486599
2019/01/03 09:00:00,930.5348844746528,0,1379.4374264997193,0,0,0,0,0,0,0,0,0,0,0,0,930.5348844746528,930.5348844746528,0.0,1033.927649416281,0.0,930.5348844746528,1033.927649416281
2019/01/03 10:00:00,924.2869571906704,0,1244.9431998108826,0,0,0,0,0,0,0,0,0,0,0,0,924.2869571906704,924.2869571906704,0.0,1026.9855079896338,0.0,924.2869571906704,1026.9855079896338
2019/01/03 11:00:00,934.6142766064042,0,1317.5191720541338,0,0,0,0,0,0,0,0,0,0,0,0,934.6142766064042,934.6142766064042,0.0,1038.4603073404492,0.0,934.6142766064042,1038.4603073404492
2019/01/03 12:00:00,934.1802777672618,0,1216.6989406836851,0,0,0,0,0,0,0,0,0,0,0,0,934.1802777672618,934.1802777672618,0.0,1037.9780864080687,0.0,934.1802777672618,1037.9780864080687
2019/01/03 13:00:00,931.625881334528,0,1191.9579541642674,0,0,0,0,0,0,0,0,0,0,0,0,931.625881334528,931.625881334528,0.0,1035.1398681494754,0.0,931.625881334528,1035.1398681494754
2019/01/03 14:00:00,930.6355644219036,0,1202.7064365226267,0,0,0,0,0,0,0,0,0,0,0,0,930.6355644219036,930.6355644219036,0.0,1034.0395160243372,0.0,930.6355644219036,1034.0395160243372
2019/01/03 15:00:00,925.2262082825631,0,1179.3041504571713,0,0,0,0,0,0,0,0,0,0,0,0,925.2262082825631,925.2262082825631,0.0,1028.029120313959,0.0,925.2262082825631,1028.029120313959
2019/01/03 16:00:00,924.3336738172098,0,1201.3534540126964,0,0,0,0,0,0,0,0,0,0,0,0,924.3336738172098,924.3336738172098,0.0,1027.0374153524554,0.0,924.3336738172098,1027.0374153524554
2019/01/03 17:00:00,624.2333565369765,0,1692.8906039378412,0,0,0,0,0,0,0,0,0,0,0,0,624.2333565369765,624.2333565369765,0.0,693.5926183744184,0.0,624.2333565369765,693.5926183744184
2019/01/03 18:00:00,631.2364638713915,0,1811.970886620347,0,0,0,0,0,0,0,0,0,0,0,0,631.2364638713915,631.2364638713915,0.0,701.3738487459906,0.0,631.2364638713915,701.3738487459906
2019/01/03 19:00:00,623.740154605223,0,1863.5397850896886,0,0,0,0,0,0,0,0,0,0,0,0,623.740154605223,623.740154605223,0.0,693.0446162280256,0.0,623.740154605223,693.0446162280256
2019/01/03 20:00:00,626.6241628963115,0,1835.0039104854902,0,0,0,0,0,0,0,0,0,0,0,0,626.6241628963115,626.6241628963115,0.0,696.2490698847906,0.0,626.6241628963115,696.2490698847906
2019/01/03 21:00:00,623.2714739976118,0,1918.240635373895,0,0,0,0,0,0,0,0,0,0,0,0,623.2714739976118,623.2714739976118,0.0,692.5238599973464,0.0,623.2714739976118,692.5238599973464
2019/01/03 22:00:00,622.7818421315221,0,1970.8646758106227,0,0,0,0,0,0,0,0,0,0,0,0,622.7818421315221,622.7818421315221,0.0,691.9798245905802,0.0,622.7818421315221,691.9798245905802
2019/01/03 23:00:00,675.0507112326018,0,1585.4324693930248,0,0,0,0,0,0,0,0,0,0,0,0,675.0507112326018,675.0507112326018,0.0,750.0563458140019,0.0,675.0507112326018,750.0563458140019
2019/01/04 00:00:00,409.15348542157614,0,407.49576753179315,0,0,0,0,0,0,0,0,0,0,0,0,409.15348542157614,409.15348542157614,0.0,454.61498380175124,0.0,409.15348542157614,454.61498380175124
2019/01/04 01:00:00,601.7844374251262,0,2235.1682988935468,0,0,0,0,0,0,0,0,0,0,0,0,601.7844374251262,601.7844374251262,0.0,668.6493749168068,0.0,601.7844374251262,668.6493749168068
2019/01/04 02:00:00,405.5203338506872,0,402.6941809142924,0,0,0,0,0,0,0,0,0,0,0,0,405.5203338506872,405.5203338506872,0.0,450.5781487229858,0.0,405.5203338506872,450.5781487229858
2019/01/04 03:00:00,601.4866747237675,0,2235.896924485514,0,0,0,0,0,0,0,0,0,0,0,0,601.4866747237675,601.4866747237675,0.0,668.3185274708527,0.0,601.4866747237675,668.3185274708527
2019/01/04 04:00:00,406.21557863152594,0,507.9798760650021,0,0,0,0,0,0,0,0,0,0,0,0,406.21557863152594,406.21557863152594,0.0,451.3506429239177,0.0,406.21557863152594,451.3506429239177
2019/01/04 05:00:00,601.5308483278377,0,2481.3115058153253,0,0,0,0,0,0,0,0,0,0,0,0,601.5308483278377,601.5308483278377,0.0,668.367609253153,0.0,601.5308483278377,668.367609253153
2019/01/04 06:00:00,405.5683820255077,0,567.5168413106134,0,0,0,0,0,0,0,0,0,0,0,0,405.5683820255077,405.5683820255077,0.0,450.6315355838974,0.0,405.5683820255077,450.6315355838974
2019/01/04 07:00:00,606.3390572268984,0,2656.0460374592944,0,0,0,0,0,0,0,0,0,0,0,0,606.3390572268984,606.3390572268984,0.0,673.7100635854426,0.0,606.3390572268984,673.7100635854426
2019/01/04 08:00:00,678.611065890682,0,1783.6159789013136,0,0,0,0,0,0,0,0,0,0,0,0,678.611065890682,678.611065890682,0.0,754.012295434091,0.0,678.611065890682,754.012295434091
2019/01/04 09:00:00,906.4900582593322,0,2074.4634421868136,0,0,0,0,0,0,0,0,0,0,0,0,906.4900582593322,906.4900582593322,0.0,1007.2111758437023,0.0,906.4900582593322,1007.2111758437023
2019/01/04 10:00:00,912.0348403915416,0,1554.2378962711186,0,0,0,0,0,0,0,0,0,0,0,0,912.0348403915416,912.0348403915416,0.0,1013.3720448794907,0.0,912.0348403915416,1013.3720448794907
2019/01/04 11:00:00,920.843158868623,0,1313.5662378042582,0,0,0,0,0,0,0,0,0,0,0,0,920.843158868623,920.843158868623,0.0,1023.1590654095811,0.0,920.843158868623,1023.1590654095811
2019/01/04 12:00:00,932.211401451785,0,1282.1629893336449,0,0,0,0,0,0,0,0,0,0,0,0,932.211401451785,932.211401451785,0.0,1035.790446057539,0.0,932.211401451785,1035.790446057539
2019/01/04 13:00:00,921.4277672284276,0,1174.4693713374472,0,0,0,0,0,0,0,0,0,0,0,0,921.4277672284276,921.4277672284276,0.0,1023.8086302538084,0.0,921.4277672284276,1023.8086302538084
2019/01/04 14:00:00,936.9599476524143,0,1229.0832138219082,0,0,0,0,0,0,0,0,0,0,0,0,936.9599476524143,936.9599476524143,0.0,1041.0666085026826,0.0,936.9599476524143,1041.0666085026826
2019/01/04 15:00:00,929.7505080649344,0,1233.949805224738,0,0,0,0,0,0,0,0,0,0,0,0,929.7505080649344,929.7505080649344,0.0,1033.0561200721493,0.0,929.7505080649344,1033.0561200721493
2019/01/04 16:00:00,924.0900950892332,0,1252.3833381173888,0,0,0,0,0,0,0,0,0,0,0,0,924.0900950892332,924.0900950892332,0.0,1026.7667723213701,0.0,924.0900950892332,1026.7667723213701
2019/01/04 17:00:00,624.264337427428,0,1807.3539518335026,0,0,0,0,0,0,0,0,0,0,0,0,624.264337427428,624.264337427428,0.0,693.6270415860312,0.0,624.264337427428,693.6270415860312
2019/01/04 18:00:00,635.679283315042,0,1931.719739401878,0,0,0,0,0,0,0,0,0,0,0,0,635.679283315042,635.679283315042,0.0,706.3103147944911,0.0,635.679283315042,706.3103147944911
2019/01/04 19:00:00,623.2436193569305,0,1917.9931595710439,0,0,0,0,0,0,0,0,0,0,0,0,623.2436193569305,623.2436193569305,0.0,692.4929103965894,0.0,623.2436193569305,692.4929103965894
2019/01/04 20:00:00,626.5535950006538,0,1982.7806179511074,0,0,0,0,0,0,0,0,0,0,0,0,626.5535950006538,626.5535950006538,0.0,696.1706611118375,0.0,626.5535950006538,696.1706611118375
2019/01/04 21:00:00,623.2322379505574,0,2064.346750212314,0,0,0,0,0,0,0,0,0,0,0,0,623.2322379505574,623.2322379505574,0.0,692.4802643895082,0.0,623.2322379505574,692.4802643895082
2019/01/04 22:00:00,625.8235290975465,0,1986.8935621024004,0,0,0,0,0,0,0,0,0,0,0,0,625.8235290975465,625.8235290975465,0.0,695.3594767750517,0.0,625.8235290975465,695.3594767750517
2019/01/04 23:00:00,678.0310787362405,0,1728.2486668977906,0,0,0,0,0,0,0,0,0,0,0,0,678.0310787362405,678.0310787362405,0.0,753.3678652624894,0.0,678.0310787362405,753.3678652624894
2019/01/05 00:00:00,407.99907045877836,0,477.98977480552077,0,0,0,0,0,0,0,0,0,0,0,0,407.99907045877836,407.99907045877836,0.0,453.33230050975374,0.0,407.99907045877836,453.33230050975374
2019/01/05 01:00:00,602.1257903609632,0,2387.314954242038,0,0,0,0,0,0,0,0,0,0,0,0,602.1257903609632,602.1257903609632,0.0,669.0286559566257,0.0,602.1257903609632,669.0286559566257
2019/01/05 02:00:00,406.69937373552887,0,489.0873171310101,0,0,0,0,0,0,0,0,0,0,0,0,406.69937373552887,406.69937373552887,0.0,451.8881930394765,0.0,406.69937373552887,451.8881930394765
2019/01/05 03:00:00,600.7004766815726,0,2431.035318060722,0,0,0,0,0,0,0,0,0,0,0,0,600.7004766815726,600.7004766815726,0.0,667.4449740906362,0.0,600.7004766815726,667.4449740906362
2019/01/05 04:00:00,405.5259527522479,0,542.7159250366751,0,0,0,0,0,0,0,0,0,0,0,0,405.5259527522479,405.5259527522479,0.0,450.5843919469421,0.0,405.5259527522479,450.5843919469421
2019/01/05 05:00:00,600.4241724128076,0,2527.2519843858677,0,0,0,0,0,0,0,0,0,0,0,0,600.4241724128076,600.4241724128076,0.0,667.137969347564,0.0,600.4241724128076,667.137969347564
2019/01/05 06:00:00,406.22333540134565,0,558.4347639349726,0,0,0,0,0,0,0,0,0,0,0,0,406.22333540134565,406.22333540134565,0.0,451.35926155705073,0.0,406.22333540134565,451.35926155705073
2019/01/05 07:00:00,607.4528036635998,0,2473.3792324300407,0,0,0,0,0,0,0,0,0,0,0,0,607.4528036635998,607.4528036635998,0.0,674.947559626222,0.0,607.4528036635998,674.947559626222
2019/01/05 08:00:00,557.3185543951676,0,1552.7611853958235,0,0,0,0,0,0,0,0,0,0,0,0,557.3185543951676,557.3185543951676,0.0,619.2428382168529,0.0,557.3185543951676,619.2428382168529
2019/01/05 09:00:00,700.8303239752751,0,1955.346300805238,0,0,0,0,0,0,0,0,0,0,0,0,700.8303239752751,700.8303239752751,0.0,778.7003599725278,0.0,700.8303239752751,778.7003599725278
2019/01/05 10:00:00,712.4996423275202,0,1703.7018624364982,0,0,0,0,0,0,0,0,0,0,0,0,712.4996423275202,712.4996423275202,0.0,791.6662692528001,0.0,712.4996423275202,791.6662692528001
2019/01/05 11:00:00,729.368804670848,0,1734.5495753097482,0,0,0,0,0,0,0,0,0,0,0,0,729.368804670848,729.368804670848,0.0,810.4097829676089,0.0,729.368804670848,810.4097829676089
2019/01/05 12:00:00,736.975323186985,0,1700.6316136768128,0,0,0,0,0,0,0,0,0,0,0,0,736.975323186985,736.975323186985,0.0,818.861470207761,0.0,736.975323186985,818.861470207761
2019/01/05 13:00:00,743.2380083894545,0,1622.3178657016474,0,0,0,0,0,0,0,0,0,0,0,0,743.2380083894545,743.2380083894545,0.0,825.8200093216161,0.0,743.2380083894545,825.8200093216161
2019/01/05 14:00:00,736.9069056029451,0,1627.6052058413525,0,0,0,0,0,0,0,0,0,0,0,0,736.9069056029451,736.9069056029451,0.0,818.785450669939,0.0,736.9069056029451,818.785450669939
2019/01/05 15:00:00,738.4213859381607,0,1619.8351567387679,0,0,0,0,0,0,0,0,0,0,0,0,738.4213859381607,738.4213859381607,0.0,820.4682065979563,0.0,738.4213859381607,820.4682065979563
2019/01/05 16:00:00,728.6344922251715,0,1637.0402877256206,0,0,0,0,0,0,0,0,0,0,0,0,728.6344922251715,728.6344922251715,0.0,809.5938802501905,0.0,728.6344922251715,809.5938802501905
2019/01/05 17:00:00,726.808843383196,0,1627.889330778926,0,0,0,0,0,0,0,0,0,0,0,0,726.808843383196,726.808843383196,0.0,807.5653815368844,0.0,726.808843383196,807.5653815368844
2019/01/05 18:00:00,719.4868083807842,0,1319.2383123996156,0,0,0,0,0,0,0,0,0,0,0,0,719.4868083807842,719.4868083807842,0.0,799.4297870897601,0.0,719.4868083807842,799.4297870897601
2019/01/05 19:00:00,508.7757643745629,0,2253.526343954577,0,0,0,0,0,0,0,0,0,0,0,0,508.7757643745629,508.7757643745629,0.0,565.3064048606254,0.0,508.7757643745629,565.3064048606254
2019/01/05 20:00:00,510.2895649462591,0,1119.621637415449,0,0,0,0,0,0,0,0,0,0,0,0,510.2895649462591,510.2895649462591,0.0,566.9884054958434,0.0,510.2895649462591,566.9884054958434
2019/01/05 21:00:00,466.98750567887714,0,1215.712068067086,0,0,0,0,0,0,0,0,0,0,0,0,466.98750567887714,466.98750567887714,0.0,518.8750063098635,0.0,466.98750567887714,518.8750063098635
2019/01/05 22:00:00,593.7367144286396,0,1553.2730373973745,0,0,0,0,0,0,0,0,0,0,0,0,593.7367144286396,593.7367144286396,0.0,659.7074604762662,0.0,593.7367144286396,659.7074604762662
2019/01/05 23:00:00,465.9179571584953,0,1457.9254245753648,0,0,0,0,0,0,0,0,0,0,0,0,465.9179571584953,465.9179571584953,0.0,517.6866190649948,0.0,465.9179571584953,517.6866190649948
2019/01/06 00:00:00,594.1697554051418,0,1858.6492836503996,0,0,0,0,0,0,0,0,0,0,0,0,594.1697554051418,594.1697554051418,0.0,660.1886171168243,0.0,594.1697554051418,660.1886171168243
2019/01/06 01:00:00,435.67504565077866,0,1346.9314719911072,0,0,0,0,0,0,0,0,0,0,0,0,435.67504565077866,435.67504565077866,0.0,484.0833840564207,0.0,435.67504565077866,484.0833840564207
2019/01/06 02:00:00,564.0651738093794,0,2005.1731765410777,0,0,0,0,0,0,0,0,0,0,0,0,564.0651738093794,564.0651738093794,0.0,626.7390820104216,0.0,564.0651738093794,626.7390820104216
2019/01/06 03:00:00,434.5506751363721,0,1353.9612599488216,0,0,0,0,0,0,0,0,0,0,0,0,434.5506751363721,434.5506751363721,0.0,482.83408348485784,0.0,434.5506751363721,482.83408348485784
2019/01/06 04:00:00,563.4684225382563,0,1963.7466038262728,0,0,0,0,0,0,0,0,0,0,0,0,563.4684225382563,563.4684225382563,0.0,626.076025042507,0.0,563.4684225382563,626.076025042507
2019/01/06 05:00:00,434.47614599521745,0,1691.239311240005,0,0,0,0,0,0,0,0,0,0,0,0,434.47614599521745,434.47614599521745,0.0,482.75127332801935,0.0,434.47614599521745,482.75127332801935
2019/01/06 06:00:00,563.6187908003224,0,2009.0077409281034,0,0,0,0,0,0,0,0,0,0,0,0,563.6187908003224,563.6187908003224,0.0,626.2431008892471,0.0,563.6187908003224,626.2431008892471
2019/01/06 07:00:00,437.2846706497649,0,1557.0246385424537,0,0,0,0,0,0,0,0,0,0,0,0,437.2846706497649,437.2846706497649,0.0,485.87185627751654,0.0,437.2846706497649,485.87185627751654
2019/01/06 08:00:00,568.8670530975797,0,2082.994194312198,0,0,0,0,0,0,0,0,0,0,0,0,568.8670530975797,568.8670530975797,0.0,632.0745034417553,0.0,568.8670530975797,632.0745034417553
