Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 3(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 3(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/01/01 01:00:00,806.4156241403246,0.0,9564.589467964468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22632239381446156,0.22632239381446156,-0.45329026167007863,-0.501261086647407,6.062686336431497,6.062686336431497,9.288065178566072,10.251626284133593,806.4156241403246,806.4156241403246,0.0,896.0173601559161,0.0,806.4156241403246,896.0173601559161
2019/01/01 02:00:00,528.3951351284453,0.0,718.8407895782383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4182749312759072,0.4182749312759072,-0.32018725987201935,-0.4320498374283405,8.647274578893615,8.647274578893615,7.1314178888159745,8.893076560649874,528.3951351284453,528.3951351284453,0.0,587.1057056982726,0.0,528.3951351284453,587.1057056982726
2019/01/01 03:00:00,609.5639772520716,0.0,935.4330699990719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40404325863570373,0.40404325863570373,-0.4330881766956201,-0.5233228463677546,8.40186559408329,8.40186559408329,8.91193492715962,10.728127191435917,609.5639772520716,609.5639772520716,0.0,677.2933080578573,0.0,609.5639772520716,677.2933080578573
2019/01/01 04:00:00,528.3951077595117,0.0,835.0644408575379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473521516045084,0.4473521516045084,-0.39173716591193536,-0.5260547717239233,9.175686414284286,9.175686414284286,8.196650691621215,10.788597908728491,528.3951077595117,528.3951077595117,0.0,587.1056752883463,0.0,528.3951077595117,587.1056752883463
2019/01/01 05:00:00,818.9418355317728,0.0,1559.0551166651198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5400547524485336,0.5400547524485336,-0.34849805069774237,-0.5046657066012317,11.103556617768447,11.103556617768447,7.526865529045111,10.32378758333958,818.9418355317728,818.9418355317728,0.0,909.9353728130809,0.0,818.9418355317728,909.9353728130809
2019/01/01 06:00:00,1838.1293481519574,0.0,3987.2925825326874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6568321510919011,0.6568321510919011,-0.34176350623857704,-0.504362581619467,14.061865566601028,14.061865566601028,7.42971170518166,10.317342498131794,1838.1293481519574,1838.1293481519574,0.0,2042.3659423910638,0.0,1838.1293481519574,2042.3659423910638
2019/01/01 07:00:00,2125.7951358292135,0.0,13093.467125295932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460144498952568,0.9460144498952568,-0.18945734219609572,-0.3511569808170748,23.9026249928272,23.9026249928272,5.744199233707789,7.565754718629222,2125.7951358292135,2125.7951358292135,0.0,2361.9945953657925,0.0,2125.7951358292135,2361.9945953657925
2019/01/01 08:00:00,3109.71046527827,0.0,24548.001287336447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2680160229139412,1.2680160229139412,-0.07893688264741257,-0.2222750856985939,38.63494906701776,38.63494906701776,5.129021447235559,6.024939637628194,3109.71046527827,3109.71046527827,0.0,3455.233850309189,0.0,3109.71046527827,3455.233850309189
2019/01/01 09:00:00,3332.197428885078,0.0,24602.970571894642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867757304094678,0.867757304094678,-0.3655476508974558,-0.42133846792101465,20.894243685882316,20.894243685882316,7.781451679732044,8.701237060380933,3332.197428885078,3332.197428885078,0.0,3702.4415876500866,0.0,3332.197428885078,3702.4415876500866
2019/01/01 10:00:00,3691.4194657892967,0.0,24377.046985750756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812866340824233,0.7812866340824233,-0.38899939014272644,-0.4348622804026241,17.864068856814924,17.864068856814924,8.151876403717537,8.944263411375815,3691.4194657892967,3691.4194657892967,0.0,4101.5771842103295,0.0,3691.4194657892967,4101.5771842103295
