Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/07/16 16:00:00,2107.4306145369164,0,672.4782509018072,0,0,0,0,0,0,0,0,0,0,0,0,2107.4306145369164,2107.4306145369164,0.0,2341.589571707685,0.0,2107.4306145369164,2341.589571707685
2019/07/16 17:00:00,1923.6729026531696,0,585.726305757919,0,0,0,0,0,0,0,0,0,0,0,0,1923.6729026531696,1923.6729026531696,0.0,2137.4143362812993,0.0,1923.6729026531696,2137.4143362812993
2019/07/16 18:00:00,1349.233878771966,0,291.7665095578461,0,0,0,0,0,0,0,0,0,0,0,0,1349.233878771966,1349.233878771966,0.0,1499.1487541910733,0.0,1349.233878771966,1499.1487541910733
2019/07/16 19:00:00,1324.9669660460022,0,277.7504013322009,0,0,0,0,0,0,0,0,0,0,0,0,1324.9669660460022,1324.9669660460022,0.0,1472.1855178288913,0.0,1324.9669660460022,1472.1855178288913
2019/07/16 20:00:00,1004.1598908770884,0,208.81659053449135,0,0,0,0,0,0,0,0,0,0,0,0,1004.1598908770884,1004.1598908770884,0.0,1115.7332120856538,0.0,1004.1598908770884,1115.7332120856538
2019/07/16 21:00:00,1122.535668735124,0,247.98402193742308,0,0,0,0,0,0,0,0,0,0,0,0,1122.535668735124,1122.535668735124,0.0,1247.2618541501379,0.0,1122.535668735124,1247.2618541501379
2019/07/16 22:00:00,834.7164427619623,0,405.24141354607104,0,0,0,0,0,0,0,0,0,0,0,0,834.7164427619623,834.7164427619623,0.0,927.4627141799581,0.0,834.7164427619623,927.4627141799581
2019/07/16 23:00:00,461.47018252667783,0,179.10256368860277,0,0,0,0,0,0,0,0,0,0,0,0,461.47018252667783,461.47018252667783,0.0,512.7446472518642,0.0,461.47018252667783,512.7446472518642
2019/07/17 00:00:00,899.0393462960373,0,1103.425276783221,0,0,0,0,0,0,0,0,0,0,0,0,899.0393462960373,899.0393462960373,0.0,998.9326069955969,0.0,899.0393462960373,998.9326069955969
2019/07/17 01:00:00,440.7817027966241,0,145.3168525707219,0,0,0,0,0,0,0,0,0,0,0,0,440.7817027966241,440.7817027966241,0.0,489.7574475518045,0.0,440.7817027966241,489.7574475518045
2019/07/17 02:00:00,895.5525560020383,0,1268.7958851660715,0,0,0,0,0,0,0,0,0,0,0,0,895.5525560020383,895.5525560020383,0.0,995.0583955578203,0.0,895.5525560020383,995.0583955578203
2019/07/17 03:00:00,485.9460811403051,0,137.35644791903286,0,0,0,0,0,0,0,0,0,0,0,0,485.9460811403051,485.9460811403051,0.0,539.9400901558946,0.0,485.9460811403051,539.9400901558946
2019/07/17 04:00:00,1308.855330332392,0,680.2784022150631,0,0,0,0,0,0,0,0,0,0,0,0,1308.855330332392,1308.855330332392,0.0,1454.2837003693244,0.0,1308.855330332392,1454.2837003693244
