Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 3(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 3(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW),REopt:ElectricityProduced:Total(kw),REopt:Electricity:Load:Total(kw),REopt:Electricity:Grid:ToLoad(kw),REopt:Electricity:Grid:ToBattery(kw),REopt:Electricity:Storage:ToLoad(kw),REopt:Electricity:Storage:ToGrid(kw),REopt:Electricity:Storage:StateOfCharge(pct),REopt:ElectricityProduced:Generator:Total(kw),REopt:ElectricityProduced:Generator:ToBattery(kw),REopt:ElectricityProduced:Generator:ToLoad(kw),REopt:ElectricityProduced:Generator:ToGrid(kw),REopt:ElectricityProduced:PV:Total(kw),REopt:ElectricityProduced:PV:ToBattery(kw),REopt:ElectricityProduced:PV:ToLoad(kw),REopt:ElectricityProduced:PV:ToGrid(kw),REopt:ElectricityProduced:Wind:Total(kw),REopt:ElectricityProduced:Wind:ToBattery(kw),REopt:ElectricityProduced:Wind:ToLoad(kw),REopt:ElectricityProduced:Wind:ToGrid(kw)
2019/02/15 05:00:00,40.717204636750814,0.0,91.22236704832281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8336596628871706,0.8336596628871706,-0.37572935951060027,-0.5041434457591163,19.6619286329489,19.6619286329489,7.939391321651868,10.312685674702067,40.717204636750814,40.717204636750814,0.0,45.24133848527868,0.0,40.717204636750814,45.24133848527868,0.0,53.6072,53.6072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/15 06:00:00,74.93148251066619,0.0,218.93368091597475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936786282944512,0.936786282944512,-0.3610274617232131,-0.498749279604967,23.53505780813471,23.53505780813471,7.712750227809622,10.198709368317921,74.93148251066619,74.93148251066619,0.0,83.25720278962909,0.0,74.93148251066619,83.25720278962909,0.0,90.8447,90.8447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/15 07:00:00,129.76602402304616,0.0,757.2634741007915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2057793363163314,1.2057793363163314,-0.2697396297359862,-0.408240942545516,35.53036606064546,35.53036606064546,6.510877021916016,8.473347832343848,129.76602402304616,129.76602402304616,0.0,144.18447113671795,0.0,129.76602402304616,144.18447113671795,0.0,105.814,105.814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/15 08:00:00,152.6232377098519,0.0,1105.7493456664592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0650054773538233,1.0650054773538233,-0.11020661910188123,-0.247761789205642,28.935307953489655,28.935307953489655,5.251554141815532,6.274101010860917,152.6232377098519,152.6232377098519,0.0,169.58137523316879,0.0,152.6232377098519,169.58137523316879,0.0,121.85,121.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/15 09:00:00,174.10637731131226,0.0,1116.563896732484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743187346297109,0.9743187346297109,-0.3361114146344206,-0.3755081639686823,25.0509146733354,25.0509146733354,7.34966094702483,7.935913137781654,174.10637731131226,174.10637731131226,0.0,193.4515303459025,0.0,174.10637731131226,193.4515303459025,16.9497,151.585,134.635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.9497,0.0,16.9497,0.0,0.0,0.0,0.0,0.0
2019/02/15 10:00:00,194.2221072367464,0.0,1140.0799493189418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634151715537377,0.9634151715537377,-0.35412975991956763,-0.38338098978648005,24.60485319806648,24.60485319806648,7.609590302021687,8.060994543093344,194.2221072367464,194.2221072367464,0.0,215.80234137416267,0.0,194.2221072367464,215.80234137416267,36.3059,186.496,150.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.3059,0.0,36.3059,0.0,0.0,0.0,0.0,0.0
2019/02/15 11:00:00,230.7741064314707,0.0,1289.3314273044164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0041762469327002,1.0041762469327002,-0.35485590228545827,-0.3825057683274248,26.295825013790335,26.295825013790335,7.6203548898946,8.046958539383596,230.7741064314707,230.7741064314707,0.0,256.41567381274524,0.0,230.7741064314707,256.41567381274524,49.803,209.708,159.905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.803,0.0,49.803,0.0,0.0,0.0,0.0,0.0
2019/02/15 12:00:00,247.553076723829,0.0,1384.6279840308407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0342930703064854,1.0342930703064854,-0.3492104007432003,-0.36765620433365537,27.585664392132074,27.585664392132074,7.53725478811802,7.813796916151134,247.553076723829,247.553076723829,0.0,275.05897413758777,0.0,247.553076723829,275.05897413758777,43.316,218.929,175.613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.316,0.0,43.316,0.0,0.0,0.0,0.0,0.0
2019/02/15 13:00:00,222.65217714620235,0.0,1207.1343145444678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0520037258596278,1.0520037258596278,-0.3319162929691202,-0.3356274037033783,28.359793058709087,28.359793058709087,7.291122368477218,7.342868949201801,222.65217714620235,222.65217714620235,0.0,247.39130794022483,0.0,222.65217714620235,247.39130794022483,54.0404,215.557,161.517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0404,0.0,54.0404,0.0,0.0,0.0,0.0,0.0
2019/02/15 14:00:00,218.73586363916132,0.0,1218.488706107565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055832422964291,1.055832422964291,-0.3240219852037008,-0.32945496636727434,28.528638758097784,28.528638758097784,7.182990295681449,7.25712477861633,218.73586363916132,218.73586363916132,0.0,243.03984848795702,0.0,218.73586363916132,243.03984848795702,34.6842,209.079,174.395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.6842,0.0,34.6842,0.0,0.0,0.0,0.0,0.0
2019/02/15 15:00:00,201.7487794168108,0.0,1297.663451301405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050207888286481,1.050207888286481,-0.33708565698088017,-0.34899813936258217,28.280778529109455,28.280778529109455,7.363362394929425,7.534156808020882,201.7487794168108,201.7487794168108,0.0,224.16531046312312,0.0,201.7487794168108,224.16531046312312,34.2134,192.744,158.531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.2134,0.0,34.2134,0.0,0.0,0.0,0.0,0.0
2019/02/15 16:00:00,196.31976963216138,0.0,1402.7188672950476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0445693499224566,1.0445693499224566,-0.3540566719330316,-0.3758268415839488,28.033448438206918,28.033448438206918,7.608508063052014,7.940924838770755,196.31976963216138,196.31976963216138,0.0,218.1330773690682,0.0,196.31976963216138,218.1330773690682,31.3361,192.695,161.359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.3361,0.0,31.3361,0.0,0.0,0.0,0.0,0.0
2019/02/15 17:00:00,221.72692349644055,0.0,1455.1084070196712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0531336814501373,1.0531336814501373,-0.36931573587948285,-0.39054299617804045,28.409569264080247,28.409569264080247,7.839387408488321,8.177081545391545,221.72692349644055,221.72692349644055,0.0,246.3632483293784,0.0,221.72692349644055,246.3632483293784,13.9155,204.607,190.691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.9155,0.0,13.9155,0.0,0.0,0.0,0.0,0.0
2019/02/15 18:00:00,230.27339780964456,0.0,1372.9224859757294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0530490671997836,1.0530490671997836,-0.37490913917175206,-0.3921112353939342,28.405840288423832,28.405840288423832,7.926504267197572,8.202793194551177,230.27339780964456,230.27339780964456,0.0,255.85933089960506,0.0,230.27339780964456,255.85933089960506,0.0,229.408,210.163,0.0,19.2447,0.0,0.788123503044787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/15 19:00:00,228.36871093609193,0.0,1267.903310793174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047341560532154,1.047341560532154,-0.3647320315613926,-0.3766201109691932,28.15490531555122,28.15490531555122,7.768990884330009,7.953419049249561,228.36871093609193,228.36871093609193,0.0,253.74301215121324,0.0,228.36871093609193,253.74301215121324,0.0,234.026,210.163,0.0,23.8626,0.0,0.525404536654856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/15 20:00:00,219.11024145925617,0.0,1227.1547435520365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0423609156734683,1.0423609156734683,-0.35249027421957213,-0.365387284607705,27.936891749209437,27.936891749209437,7.58536850792882,7.778999411455089,219.11024145925617,219.11024145925617,0.0,243.45582384361796,0.0,219.11024145925617,243.45582384361796,0.0,225.737,210.163,0.0,15.5737,0.0,0.353943612730185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/15 21:00:00,219.8297510009119,0.0,1187.5450572547077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0342156017488608,1.0342156017488608,-0.3441691993093275,-0.3576567470118083,27.58230341696894,27.58230341696894,7.464195374632766,7.662085801404913,219.8297510009119,219.8297510009119,0.0,244.25527888990212,0.0,219.8297510009119,244.25527888990212,0.0,204.273,204.273,3.65852,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/15 22:00:00,204.23422741973127,0.0,1271.634871467539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0205924960438866,1.0205924960438866,-0.3512861163385305,-0.37204920282119053,26.994708282211846,26.994708282211846,7.567651095779951,7.881794278477628,204.23422741973127,204.23422741973127,0.0,226.92691935525696,0.0,204.23422741973127,226.92691935525696,0.0,199.81,199.81,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/15 23:00:00,141.77996355923713,0.0,1291.2985784609739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9606380677033481,0.9606380677033481,-0.3751082355907586,-0.4083245525314304,24.49198296713628,24.49198296713628,7.92962977234798,8.474779287633837,141.77996355923713,141.77996355923713,0.0,157.5332928435968,0.0,141.77996355923713,157.5332928435968,0.0,141.557,141.557,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 00:00:00,90.91752979218106,0.0,1207.3356941368634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412771630766034,0.7412771630766034,-0.4197078770142907,-0.46119565888723657,16.56911785086787,16.56911785086787,8.672465021642182,9.440029580804762,90.91752979218106,90.91752979218106,0.0,101.01947754686783,0.0,90.91752979218106,101.01947754686783,0.0,93.2643,93.2643,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 01:00:00,41.44355653051718,0.0,585.9653780808964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48734563815301757,0.48734563815301757,-0.4642389482872167,-0.5109194781029713,9.961893109098853,9.961893109098853,9.499247653276456,10.457642520486388,41.44355653051718,41.44355653051718,0.0,46.04839614501908,0.0,41.44355653051718,46.04839614501908,0.0,43.7436,43.7436,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 02:00:00,23.90089960056027,0.0,45.899709504874984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8023194937115979,0.8023194937115979,-0.3401302076626184,-0.4569354831242475,18.57216314805956,18.57216314805956,7.406439838850986,9.357802547252334,23.90089960056027,23.90089960056027,0.0,26.55655511173363,0.0,23.90089960056027,26.55655511173363,0.0,23.9526,23.9526,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 03:00:00,28.704926156424467,0.0,54.73342022899369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8118989647822334,0.8118989647822334,-0.42226269059007726,-0.5580240224678452,18.900873490044575,18.900873490044575,8.717595747814528,11.520257869346139,28.704926156424467,28.704926156424467,0.0,31.894362396027184,0.0,28.704926156424467,31.894362396027184,0.0,28.7049,28.7049,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 04:00:00,23.95258309948767,0.0,36.48894681932912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508447685459156,0.8508447685459156,-0.41366803517151846,-0.579662584435646,20.276969848915243,20.276969848915243,8.566884108270585,12.040630808521612,23.95258309948767,23.95258309948767,0.0,26.613981221652963,0.0,23.95258309948767,26.613981221652963,0.0,23.9009,23.9009,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 05:00:00,53.60723211046019,0.0,91.22236704832281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8439705322280819,0.8439705322280819,-0.4418747535975408,-0.6347194616763355,20.029468329429264,20.029468329429264,9.073371116698638,13.456277154554101,53.60723211046019,53.60723211046019,0.0,59.563591233844654,0.0,53.60723211046019,59.563591233844654,0.0,38.2096,38.2096,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 06:00:00,90.84474642194142,0.0,218.93368091597475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939767082673138,0.939767082673138,-0.44790915867990244,-0.5009596472050248,23.653416784573707,23.653416784573707,9.186163313410603,10.245261382338214,90.84474642194142,90.84474642194142,0.0,100.93860713549047,0.0,90.84474642194142,100.93860713549047,0.0,91.427,91.427,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 07:00:00,105.81421337025543,0.0,757.2672227033509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0578788798022154,1.0578788798022154,-0.4065637707038997,-0.5841575994718242,28.619103601572732,28.619103601572732,8.444696827934848,12.151276926348743,105.81421337025543,105.81421337025543,0.0,117.5713481891727,0.0,105.81421337025543,117.5713481891727,0.0,105.814,105.814,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 08:00:00,121.84993938315826,0.0,1437.2520015647854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3064027352479777,1.3064027352479777,-0.3306810261084888,-0.5143301617586421,40.598237609630196,40.598237609630196,7.274027853869441,10.5313570630083,121.84993938315826,121.84993938315826,0.0,135.3888215368425,0.0,121.84993938315826,135.3888215368425,3.76661,122.78,119.013,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,3.76661,0.0,3.76661,0.0,0.0,0.0,0.0,0.0
2019/02/16 09:00:00,151.5851040351691,0.0,1421.0277858572852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7213354050253886,0.7213354050253886,-0.44347416399916606,-0.5002252589360853,15.949291911020723,15.949291911020723,9.103114049743894,10.229771190853242,151.5851040351691,151.5851040351691,0.0,168.42789337241013,0.0,151.5851040351691,168.42789337241013,47.6581,155.967,108.309,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,47.6581,0.0,47.6581,0.0,0.0,0.0,0.0,0.0
2019/02/16 10:00:00,186.49603955789155,0.0,1588.1756746586223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7168546893655541,0.7168546893655541,-0.4345863896907221,-0.4749782596549397,15.812376548430038,15.812376548430038,8.939227136070656,9.711408075109091,186.49603955789155,186.49603955789155,0.0,207.2178217309906,0.0,186.49603955789155,207.2178217309906,94.1653,155.406,61.2412,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,94.1653,0.0,94.1653,0.0,0.0,0.0,0.0,0.0
2019/02/16 11:00:00,209.7076559381711,0.0,1689.926122897303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7766473555706989,0.7766473555706989,-0.4423768747362246,-0.4697304042162415,17.71041158090948,17.71041158090948,9.082696813452387,9.607113081500813,209.7076559381711,209.7076559381711,0.0,233.00850659796788,0.0,209.7076559381711,233.00850659796788,53.6742,209.331,155.657,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,53.6742,0.0,53.6742,0.0,0.0,0.0,0.0,0.0
2019/02/16 12:00:00,218.9291881197446,0.0,1565.6820746161045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8932439450576786,0.8932439450576786,-0.4384762495129704,-0.45016029792523454,21.84672717587904,21.84672717587904,9.01053689729035,9.228641551743479,218.9291881197446,218.9291881197446,0.0,243.25465346638288,0.0,218.9291881197446,243.25465346638288,89.7186,231.638,141.92,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,89.7186,0.0,89.7186,0.0,0.0,0.0,0.0,0.0
2019/02/16 13:00:00,215.55716798844412,0.0,1506.266454305158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801986705598578,0.9801986705598578,-0.43501687889757873,-0.4515667740796562,25.293374481284502,25.293374481284502,8.94708697462761,9.255291925166901,215.55716798844412,215.55716798844412,0.0,239.50796443160456,0.0,215.55716798844412,239.50796443160456,42.7929,215.216,172.424,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,42.7929,0.0,42.7929,0.0,0.0,0.0,0.0,0.0
2019/02/16 14:00:00,209.07886444737224,0.0,1499.3233827333986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0057403698475165,1.0057403698475165,-0.4262399599040271,-0.4424047191070369,26.361977296810466,26.361977296810466,8.78841129029179,9.083214273037314,209.07886444737224,209.07886444737224,0.0,232.30984938596916,0.0,209.07886444737224,232.30984938596916,44.3623,212.063,167.7,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,44.3623,0.0,44.3623,0.0,0.0,0.0,0.0,0.0
2019/02/16 15:00:00,192.74414198439274,0.0,1504.4633494703512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0080569768668195,1.0080569768668195,-0.4294167776994461,-0.4490755643502967,26.46012438127933,26.46012438127933,8.84546232345106,9.208145785012022,192.74414198439274,192.74414198439274,0.0,214.16015776043636,0.0,192.74414198439274,214.16015776043636,5.64992,194.256,188.606,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,5.64992,0.0,5.64992,0.0,0.0,0.0,0.0,0.0
2019/02/16 16:00:00,192.69523874819632,0.0,1558.3836405448264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008145939823636,1.0008145939823636,-0.4357492411839326,-0.46347158680902334,26.153961867789377,26.153961867789377,8.960476676983731,9.484278282341208,192.69523874819632,192.69523874819632,0.0,214.10582083132923,0.0,192.69523874819632,214.10582083132923,3.24347,192.469,189.225,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,3.24347,0.0,3.24347,0.0,0.0,0.0,0.0,0.0
2019/02/16 17:00:00,204.60702675798376,0.0,1621.319273045297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937995024456793,0.9937995024456793,-0.4458143994848257,-0.4749680190094167,25.85930298093784,25.85930298093784,9.146831672884659,9.711203398050813,204.60702675798376,204.60702675798376,0.0,227.34114084220417,0.0,204.60702675798376,227.34114084220417,0.313884,207.202,206.888,0.0,0.0,0.0,0.390136663205297,0.0,0.0,0.0,0.0,0.313884,0.0,0.313884,0.0,0.0,0.0,0.0,0.0
2019/02/16 18:00:00,229.40805422107567,0.0,1622.043810526521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0151375180450801,1.0151375180450801,-0.44893931320514885,-0.47835761552339967,26.761354878169925,26.761354878169925,9.205574931907265,9.779197344713438,229.40805422107567,229.40805422107567,0.0,254.89783802341742,0.0,229.40805422107567,254.89783802341742,0.0,216.398,210.163,0.0,6.23432,0.0,0.321499277286982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 19:00:00,234.02603219594533,0.0,1461.2258609227754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015503772328082,1.015503772328082,-0.43748948392031994,-0.45660323429280303,26.77698772207785,26.77698772207785,8.992385765122435,9.351422549102992,234.02603219594533,234.02603219594533,0.0,260.0289246621615,0.0,234.02603219594533,260.0289246621615,0.0,221.199,210.163,0.0,11.0357,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 20:00:00,225.73710590218374,0.0,1314.1404140772972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0151739169741827,1.0151739169741827,-0.41437847007083084,-0.4291776353302036,26.762908270293195,26.762908270293195,8.57922189898781,8.84115259839703,225.73710590218374,225.73710590218374,0.0,250.81900655798194,0.0,225.73710590218374,250.81900655798194,0.0,208.141,208.141,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 21:00:00,204.27311411783356,0.0,1349.404700059766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009771288177933,1.009771288177933,-0.401808301910437,-0.42148336461972874,26.532884300112485,26.532884300112485,8.364114282981305,8.703799302056481,204.27311411783356,204.27311411783356,0.0,226.97012679759283,0.0,204.27311411783356,226.97012679759283,0.0,207.178,207.178,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 22:00:00,199.80978192382238,0.0,1337.761174945558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994741729728118,0.9994741729728118,-0.39768518159666477,-0.4186088162516667,26.097514913155976,26.097514913155976,8.295030299819246,8.653136237059158,199.80978192382238,199.80978192382238,0.0,222.01086880424708,0.0,199.80978192382238,222.01086880424708,0.0,190.477,190.477,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/16 23:00:00,141.55747519510143,0.0,1222.710131348407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9272100747459523,0.9272100747459523,-0.41108108431822343,-0.44188579475807244,23.157208337437538,23.157208337437538,8.522140485032978,9.073576063271148,141.55747519510143,141.55747519510143,0.0,157.2860835501127,0.0,141.55747519510143,157.2860835501127,0.0,131.829,131.829,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/17 00:00:00,93.26427287714495,0.0,1183.1050602278733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7211878929966877,0.7211878929966877,-0.4337969703677245,-0.4731051602476581,15.944770686454063,15.944770686454063,8.924834658470871,9.674046159458896,93.26427287714495,93.26427287714495,0.0,103.62696986349438,0.0,93.26427287714495,103.62696986349438,0.0,88.5991,88.5991,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/17 01:00:00,43.74357160620584,0.0,609.115425083739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4865800536543248,0.4865800536543248,-0.46652554655655504,-0.5132670242666676,9.946195567612833,9.946195567612833,9.544004079491344,10.508325674451356,43.74357160620584,43.74357160620584,0.0,48.603968451339824,0.0,43.74357160620584,48.603968451339824,0.0,39.9859,39.9859,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/17 02:00:00,23.952551147562687,0.0,36.95381768171423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7975482564106307,0.7975482564106307,-0.3398608617246397,-0.4538346998856831,18.409889712794296,18.409889712794296,7.402612979896787,9.298444594870944,23.952551147562687,23.952551147562687,0.0,26.613945719514096,0.0,23.952551147562687,26.613945719514096,0.0,23.9431,23.9431,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/02/17 03:00:00,28.704861944354544,0.0,54.73342022899369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8106083488982865,0.8106083488982865,-0.4191089635695762,-0.5471984084081744,18.85636147044309,18.85636147044309,8.661925725721645,11.267539600392425,28.704861944354544,28.704861944354544,0.0,31.894291049282828,0.0,28.704861944354544,31.894291049282828,0.0,28.7049,28.7049,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
