Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/01/01 01:00:00,10.426193936665939,0,151.50384738273888,0,0,0,0,0,0,0,0,0,0,-0.46294392044367977,-0.46294392044367977,9.473999501598811,9.473999501598811,10.426193936665939,10.426193936665939,0.0,11.58465992962882,0.0,10.426193936665939,11.58465992962882
2019/01/01 02:00:00,6.7276194694936775,0,11.430892944762748,0,0,0,0,0,0,0,0,0,0,-0.36595207332188423,-0.36595207332188423,7.787640840137385,7.787640840137385,6.7276194694936775,6.7276194694936775,0.0,7.475132743881864,0.0,6.7276194694936775,7.475132743881864
2019/01/01 03:00:00,8.014575973828155,0,14.821992917455324,0,0,0,0,0,0,0,0,0,0,-0.39462862398849485,-0.39462862398849485,8.244286190937899,8.244286190937899,8.014575973828155,8.014575973828155,0.0,8.905084415364616,0.0,8.014575973828155,8.905084415364616
2019/01/01 04:00:00,6.727641597147537,0,9.881328611636881,0,0,0,0,0,0,0,0,0,0,-0.39414820271873235,-0.39414820271873235,8.236346702536679,8.236346702536679,6.727641597147537,6.727641597147537,0.0,7.475157330163929,0.0,6.727641597147537,7.475157330163929
2019/01/01 05:00:00,10.588488706051052,0,29.653213908398513,0,0,0,0,0,0,0,0,0,0,-0.3754330824132742,-0.3754330824132742,7.934732994201511,7.934732994201511,10.588488706051052,10.588488706051052,0.0,11.764987451167835,0.0,10.588488706051052,11.764987451167835
2019/01/01 06:00:00,19.905752956530794,0,59.287971669821296,0,0,0,0,0,0,0,0,0,0,-0.31742730757638965,-0.31742730757638965,7.094685561309191,7.094685561309191,19.905752956530794,19.905752956530794,0.0,22.117503285034214,0.0,19.905752956530794,22.117503285034214
2019/01/01 07:00:00,24.455543263562515,0,196.09847057050578,0,0,0,0,0,0,0,0,0,0,-0.07332078832492622,-0.07332078832492622,5.1113114007460325,5.1113114007460325,24.455543263562515,24.455543263562515,0.0,27.172825848402795,0.0,24.455543263562515,27.172825848402795
2019/01/01 08:00:00,46.47823290992765,0,345.92643290308405,0,0,0,0,0,0,0,0,0,0,0.08799430539754939,0.08799430539754939,5.160339438539296,5.160339438539296,46.47823290992765,46.47823290992765,0.0,51.64248101103072,0.0,46.47823290992765,51.64248101103072
2019/01/01 09:00:00,47.33641805162907,0,369.7877069451871,0,0,0,0,0,0,0,0,0,0,-0.25852561356506515,-0.25852561356506515,6.387524509127445,6.387524509127445,47.33641805162907,47.33641805162907,0.0,52.59602005736563,0.0,47.33641805162907,52.59602005736563
2019/01/01 10:00:00,49.37458839356501,0,357.9591041293812,0,0,0,0,0,0,0,0,0,0,-0.3406318957314719,-0.3406318957314719,7.413576023978948,7.413576023978948,49.37458839356501,49.37458839356501,0.0,54.86065377062779,0.0,49.37458839356501,54.86065377062779
2019/01/01 11:00:00,57.51522282075383,0,377.20842246146907,0,0,0,0,0,0,0,0,0,0,-0.33293062146982433,-0.33293062146982433,7.30520779684467,7.30520779684467,57.51522282075383,57.51522282075383,0.0,63.90580313417092,0.0,57.51522282075383,63.90580313417092
2019/01/01 12:00:00,62.058256315988906,0,342.149934808722,0,0,0,0,0,0,0,0,0,0,-0.3081167931247193,-0.3081167931247193,6.973151418747207,6.973151418747207,62.058256315988906,62.058256315988906,0.0,68.95361812887656,0.0,62.058256315988906,68.95361812887656
2019/01/01 13:00:00,58.81042102035486,0,289.00855510142725,0,0,0,0,0,0,0,0,0,0,-0.2833625506319098,-0.2833625506319098,6.667855023227602,6.667855023227602,58.81042102035486,58.81042102035486,0.0,65.34491224483872,0.0,58.81042102035486,65.34491224483872
2019/01/01 14:00:00,55.63412142896516,0,280.495244754971,0,0,0,0,0,0,0,0,0,0,-0.27700410974137946,-0.27700410974137946,6.59361244128128,6.59361244128128,55.63412142896516,55.63412142896516,0.0,61.81569047662795,0.0,55.63412142896516,61.81569047662795
2019/01/01 15:00:00,52.36438504225632,0,310.23899474288265,0,0,0,0,0,0,0,0,0,0,-0.2895106622501693,-0.2895106622501693,6.741263961852383,6.741263961852383,52.36438504225632,52.36438504225632,0.0,58.182650046951466,0.0,52.36438504225632,58.182650046951466
2019/01/01 16:00:00,52.430402174516786,0,342.29511546230884,0,0,0,0,0,0,0,0,0,0,-0.30498943639012926,-0.30498943639012926,6.933151922851977,6.933151922851977,52.430402174516786,52.430402174516786,0.0,58.25600241612976,0.0,52.430402174516786,58.25600241612976
2019/01/01 17:00:00,56.270371324544755,0,342.50798489712327,0,0,0,0,0,0,0,0,0,0,-0.30859073736534454,-0.30859073736534454,6.979249367581687,6.979249367581687,56.270371324544755,56.270371324544755,0.0,62.52263480504973,0.0,56.270371324544755,62.52263480504973
2019/01/01 18:00:00,62.108340796574794,0,330.0249564371856,0,0,0,0,0,0,0,0,0,0,-0.30358499682505474,-0.30358499682505474,6.915323497827501,6.915323497827501,62.108340796574794,62.108340796574794,0.0,69.00926755174977,0.0,62.108340796574794,69.00926755174977
2019/01/01 19:00:00,61.62992540809941,0,305.4418285266828,0,0,0,0,0,0,0,0,0,0,-0.29122302354303026,-0.29122302354303026,6.761993816582347,6.761993816582347,61.62992540809941,61.62992540809941,0.0,68.47769489788823,0.0,61.62992540809941,68.47769489788823
2019/01/01 20:00:00,59.3844618032037,0,298.27182966689605,0,0,0,0,0,0,0,0,0,0,-0.28714354794332975,-0.28714354794332975,6.712811533825317,6.712811533825317,59.3844618032037,59.3844618032037,0.0,65.982735336893,0.0,59.3844618032037,65.982735336893
2019/01/01 21:00:00,55.72121191112959,0,298.7100852003121,0,0,0,0,0,0,0,0,0,0,-0.2890185080476547,-0.2890185080476547,6.735328847923185,6.735328847923185,55.72121191112959,55.72121191112959,0.0,61.91245767903288,0.0,55.72121191112959,61.91245767903288
2019/01/01 22:00:00,53.733378793137106,0,334.1893218651804,0,0,0,0,0,0,0,0,0,0,-0.3082144574684596,-0.3082144574684596,6.974407228157091,6.974407228157091,53.733378793137106,53.733378793137106,0.0,59.703754214596785,0.0,53.733378793137106,59.703754214596785
2019/01/01 23:00:00,37.72242979257645,0,337.7411861600095,0,0,0,0,0,0,0,0,0,0,-0.36357512238917256,-0.36357512238917256,7.7513645755386165,7.7513645755386165,37.72242979257645,37.72242979257645,0.0,41.9138108806405,0.0,37.72242979257645,41.9138108806405
2019/01/02 00:00:00,25.956677126890224,0,329.32360410617235,0,0,0,0,0,0,0,0,0,0,-0.4213413519119517,-0.4213413519119517,8.701288049874265,8.701288049874265,25.956677126890224,25.956677126890224,0.0,28.840752363211358,0.0,25.956677126890224,28.840752363211358
2019/01/02 01:00:00,10.451033687104353,0,155.0785204445821,0,0,0,0,0,0,0,0,0,0,-0.4650145156368294,-0.4650145156368294,9.51440287434302,9.51440287434302,10.451033687104353,10.451033687104353,0.0,11.61225965233817,0.0,10.451033687104353,11.61225965233817
2019/01/02 02:00:00,6.736491826717795,0,10.986922550349425,0,0,0,0,0,0,0,0,0,0,-0.3743865920940278,-0.3743865920940278,7.918309130945872,7.918309130945872,6.736491826717795,6.736491826717795,0.0,7.484990918575328,0.0,6.736491826717795,7.484990918575328
2019/01/02 03:00:00,8.01456671268602,0,14.821992917455324,0,0,0,0,0,0,0,0,0,0,-0.44566069354258486,-0.44566069354258486,9.143953088196909,9.143953088196909,8.01456671268602,8.01456671268602,0.0,8.90507412520669,0.0,8.01456671268602,8.90507412520669
2019/01/02 04:00:00,6.727632413076764,0,9.881328611636881,0,0,0,0,0,0,0,0,0,0,-0.4469248063910769,-0.4469248063910769,9.167657405827441,9.167657405827441,6.727632413076764,6.727632413076764,0.0,7.475147125640849,0.0,6.727632413076764,7.475147125640849
