Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW),REopt:ElectricityProduced:Total(kw),REopt:Electricity:Load:Total(kw),REopt:Electricity:Grid:ToLoad(kw),REopt:Electricity:Grid:ToBattery(kw),REopt:Electricity:Storage:ToLoad(kw),REopt:Electricity:Storage:ToGrid(kw),REopt:Electricity:Storage:StateOfCharge(pct),REopt:ElectricityProduced:Generator:Total(kw),REopt:ElectricityProduced:Generator:ToBattery(kw),REopt:ElectricityProduced:Generator:ToLoad(kw),REopt:ElectricityProduced:Generator:ToGrid(kw),REopt:ElectricityProduced:PV:Total(kw),REopt:ElectricityProduced:PV:ToBattery(kw),REopt:ElectricityProduced:PV:ToLoad(kw),REopt:ElectricityProduced:PV:ToGrid(kw),REopt:ElectricityProduced:Wind:Total(kw),REopt:ElectricityProduced:Wind:ToBattery(kw),REopt:ElectricityProduced:Wind:ToLoad(kw),REopt:ElectricityProduced:Wind:ToGrid(kw)
2019/01/01 21:00:00,55.72121191112959,0.0,298.7100852003121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2890185080476547,-0.2890185080476547,6.735328847923185,6.735328847923185,55.72121191112959,55.72121191112959,0.0,61.91245767903288,0.0,55.72121191112959,61.91245767903288,0.0,55.7215,55.7215,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/01 22:00:00,53.733378793137106,0.0,334.1893218651804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3082144574684596,-0.3082144574684596,6.974407228157091,6.974407228157091,53.733378793137106,53.733378793137106,0.0,59.703754214596785,0.0,53.733378793137106,59.703754214596785,0.0,53.7346,53.7346,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/01 23:00:00,37.72242979257645,0.0,337.7411861600095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36357512238917256,-0.36357512238917256,7.7513645755386165,7.7513645755386165,37.72242979257645,37.72242979257645,0.0,41.9138108806405,0.0,37.72242979257645,41.9138108806405,0.0,37.7246,37.7246,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 00:00:00,25.956677126890224,0.0,329.32360410617235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4213413519119517,-0.4213413519119517,8.701288049874265,8.701288049874265,25.956677126890224,25.956677126890224,0.0,28.840752363211358,0.0,25.956677126890224,28.840752363211358,0.0,25.9549,25.9549,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 01:00:00,10.451033687104353,0.0,155.0785204445821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4650145156368294,-0.4650145156368294,9.51440287434302,9.51440287434302,10.451033687104353,10.451033687104353,0.0,11.61225965233817,0.0,10.451033687104353,11.61225965233817,0.0,10.4504,10.4504,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 02:00:00,6.736491826717795,0.0,10.986922550349425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3743865920940278,-0.3743865920940278,7.918309130945872,7.918309130945872,6.736491826717795,6.736491826717795,0.0,7.484990918575328,0.0,6.736491826717795,7.484990918575328,0.0,6.75421,6.75421,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 03:00:00,8.01456671268602,0.0,14.821992917455324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44566069354258486,-0.44566069354258486,9.143953088196909,9.143953088196909,8.01456671268602,8.01456671268602,0.0,8.90507412520669,0.0,8.01456671268602,8.90507412520669,0.0,8.01457,8.01457,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 04:00:00,6.727632413076764,0.0,9.881328611636881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4469248063910769,-0.4469248063910769,9.167657405827441,9.167657405827441,6.727632413076764,6.727632413076764,0.0,7.475147125640849,0.0,6.727632413076764,7.475147125640849,0.0,6.72763,6.72763,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 05:00:00,10.588479598233453,0.0,29.653216950436345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4522871655595547,-0.4522871655595547,9.268975098552545,9.268975098552545,10.588479598233453,10.588479598233453,0.0,11.764977331370504,0.0,10.588479598233453,11.764977331370504,0.0,10.5885,10.5885,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 06:00:00,19.905729478982405,0.0,59.287971669821296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3947537728230347,-0.3947537728230347,8.246356032842954,8.246356032842954,19.905729478982405,19.905729478982405,0.0,22.117477198869338,0.0,19.905729478982405,22.117477198869338,0.0,19.9057,19.9057,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
