Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/06/20 07:00:00,3755.0212065358737,0.0,16272.127085908645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582514573819274,0.582514573819274,12.110731699980732,12.110731699980732,3755.0212065358737,3755.0212065358737,0.0,4172.245785039859,0.0,3755.0212065358737,4172.245785039859
2019/06/20 08:00:00,4401.094279794001,0.0,16701.31636619601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701776511791401,0.5701776511791401,11.810033027940293,11.810033027940293,4401.094279794001,4401.094279794001,0.0,4890.104755326667,0.0,4401.094279794001,4890.104755326667
2019/06/20 09:00:00,4851.1844692009545,0.0,17115.38013668013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797452689213716,0.5797452689213716,12.042658196130176,12.042658196130176,4851.1844692009545,4851.1844692009545,0.0,5390.204965778838,0.0,4851.1844692009545,5390.204965778838
2019/06/20 10:00:00,5535.958573151707,0.0,19395.82262889079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59367825648981,0.59367825648981,12.388525999462288,12.388525999462288,5535.958573151707,5535.958573151707,0.0,6151.065081279675,0.0,5535.958573151707,6151.065081279675
2019/06/20 11:00:00,5890.223047907671,0.0,18384.866474980183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6145885767224778,0.6145885767224778,12.923406843484159,12.923406843484159,5890.223047907671,5890.223047907671,0.0,6544.692275452966,0.0,5890.223047907671,6544.692275452966
2019/06/20 12:00:00,5619.485393241722,0.0,17184.178627996498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6251913336669666,0.6251913336669666,13.201873120054117,13.201873120054117,5619.485393241722,5619.485393241722,0.0,6243.8726591574705,0.0,5619.485393241722,6243.8726591574705
2019/06/20 13:00:00,5574.23287410795,0.0,16140.240333567006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6327302837541856,0.6327302837541856,13.40284017479631,13.40284017479631,5574.23287410795,5574.23287410795,0.0,6193.592082342167,0.0,5574.23287410795,6193.592082342167
2019/06/20 14:00:00,5163.219488725638,0.0,16502.920235030193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60828980083201,0.60828980083201,12.76028850874792,12.76028850874792,5163.219488725638,5163.219488725638,0.0,5736.910543028485,0.0,5163.219488725638,5736.910543028485
2019/06/20 15:00:00,5041.665002322815,0.0,17809.69108813361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5718687447594617,0.5718687447594617,11.850861004843438,11.850861004843438,5041.665002322815,5041.665002322815,0.0,5601.850002580904,0.0,5041.665002322815,5601.850002580904
2019/06/20 16:00:00,5522.540220035622,0.0,18094.571665545474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793251903158249,0.5793251903158249,12.032361126426252,12.032361126426252,5522.540220035622,5522.540220035622,0.0,6136.155800039581,0.0,5522.540220035622,6136.155800039581
2019/06/20 17:00:00,5450.941396098531,0.0,17235.196490095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944630916223844,0.5944630916223844,12.408259126286382,12.408259126286382,5450.941396098531,5450.941396098531,0.0,6056.6015512205895,0.0,5450.941396098531,6056.6015512205895
2019/06/20 18:00:00,5080.101320786714,0.0,16768.50340805951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138647912030906,0.6138647912030906,12.904575531551572,12.904575531551572,5080.101320786714,5080.101320786714,0.0,5644.5570230963485,0.0,5080.101320786714,5644.5570230963485
2019/06/20 19:00:00,4876.4682941736955,0.0,16232.120368743519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6130605931584674,0.6130605931584674,12.883678726350809,12.883678726350809,4876.4682941736955,4876.4682941736955,0.0,5418.298104637439,0.0,4876.4682941736955,5418.298104637439
2019/06/20 20:00:00,4856.653427463905,0.0,15427.04034674089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884223408041772,0.5884223408041772,12.257065349871112,12.257065349871112,4856.653427463905,4856.653427463905,0.0,5396.281586071005,0.0,4856.653427463905,5396.281586071005
2019/06/20 21:00:00,4706.489744319512,0.0,15864.494113060862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559866353568157,0.559866353568157,11.563772054901818,11.563772054901818,4706.489744319512,4706.489744319512,0.0,5229.433049243902,0.0,4706.489744319512,5229.433049243902
2019/06/20 22:00:00,3551.374875017611,0.0,14364.041538867552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048547497266933,0.5048547497266933,10.32780905526947,10.32780905526947,3551.374875017611,3551.374875017611,0.0,3945.972083352901,0.0,3551.374875017611,3945.972083352901
2019/06/20 23:00:00,2593.0510784416974,0.0,13019.129700387031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45457513671126976,0.45457513671126976,9.312581087240105,9.312581087240105,2593.0510784416974,2593.0510784416974,0.0,2881.1678649352193,0.0,2593.0510784416974,2881.1678649352193
2019/06/21 00:00:00,835.6031755999352,0.0,8519.630594204336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43014713549157657,0.43014713549157657,8.858639726968732,8.858639726968732,835.6031755999352,835.6031755999352,0.0,928.4479728888167,0.0,835.6031755999352,928.4479728888167
