Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/10/13 05:00:00,39.89690306544033,0,71.97889877920254,0,0,0,0,0,0,0,0,0,0,0.5673261911945598,0.5673261911945598,11.741471334654051,11.741471334654051,39.89690306544033,39.89690306544033,0.0,44.32989229493369,0.0,39.89690306544033,44.32989229493369
2019/10/13 06:00:00,28.64284290996731,0,219.2064552836063,0,0,0,0,0,0,0,0,0,0,0.6757130096063546,0.6757130096063546,14.59571609726278,14.59571609726278,28.64284290996731,28.64284290996731,0.0,31.82538101107479,0.0,28.64284290996731,31.82538101107479
2019/10/13 07:00:00,40.98500587520227,0,241.65668556995004,0,0,0,0,0,0,0,0,0,0,0.8172866719013498,0.8172866719013498,19.087448178502967,19.087448178502967,40.98500587520227,40.98500587520227,0.0,45.53889541689141,0.0,40.98500587520227,45.53889541689141
2019/10/13 08:00:00,48.39162187019859,0,253.5411266600577,0,0,0,0,0,0,0,0,0,0,0.5218180610521236,0.5218180610521236,10.694956991477667,10.694956991477667,48.39162187019859,48.39162187019859,0.0,53.7684687446651,0.0,48.39162187019859,53.7684687446651
2019/10/13 09:00:00,52.23734296303592,0,263.1122464167424,0,0,0,0,0,0,0,0,0,0,0.46504610262329404,0.46504610262329404,9.515020659074679,9.515020659074679,52.23734296303592,52.23734296303592,0.0,58.04149218115102,0.0,52.23734296303592,58.04149218115102
2019/10/13 10:00:00,69.68475537212605,0,334.3590732796111,0,0,0,0,0,0,0,0,0,0,0.4132334830490831,0.4132334830490831,8.559348104796058,8.559348104796058,69.68475537212605,69.68475537212605,0.0,77.42750596902894,0.0,69.68475537212605,77.42750596902894
2019/10/13 11:00:00,77.16384378494374,0,340.28558614930716,0,0,0,0,0,0,0,0,0,0,0.4593260777057719,0.4593260777057719,9.403847973295697,9.403847973295697,77.16384378494374,77.16384378494374,0.0,85.73760420549304,0.0,77.16384378494374,85.73760420549304
2019/10/13 12:00:00,76.1739349864233,0,326.4109280646286,0,0,0,0,0,0,0,0,0,0,0.49437279644330184,0.49437279644330184,10.107160047223672,10.107160047223672,76.1739349864233,76.1739349864233,0.0,84.63770554047034,0.0,76.1739349864233,84.63770554047034
2019/10/13 13:00:00,73.42505011670801,0,306.93838691971354,0,0,0,0,0,0,0,0,0,0,0.5093402124086182,0.5093402124086182,10.423680519121277,10.423680519121277,73.42505011670801,73.42505011670801,0.0,81.58338901856445,0.0,73.42505011670801,81.58338901856445
2019/10/13 14:00:00,64.32955156579672,0,292.4344021321089,0,0,0,0,0,0,0,0,0,0,0.4942760758497114,0.4942760758497114,10.105146145078123,10.105146145078123,64.32955156579672,64.32955156579672,0.0,71.4772795175519,0.0,64.32955156579672,71.4772795175519
2019/10/13 15:00:00,63.539547694038134,0,292.45219400125546,0,0,0,0,0,0,0,0,0,0,0.48657759927313315,0.48657759927313315,9.946145283674312,9.946145283674312,63.539547694038134,63.539547694038134,0.0,70.59949743782015,0.0,63.539547694038134,70.59949743782015
2019/10/13 16:00:00,66.81137019622474,0,304.6681327181783,0,0,0,0,0,0,0,0,0,0,0.4676263306280672,0.4676263306280672,9.565630454594896,9.565630454594896,66.81137019622474,66.81137019622474,0.0,74.23485577358305,0.0,66.81137019622474,74.23485577358305
2019/10/13 17:00:00,68.66956359214339,0,318.4091253895118,0,0,0,0,0,0,0,0,0,0,0.4513461798489278,0.4513461798489278,9.251106406007779,9.251106406007779,68.66956359214339,68.66956359214339,0.0,76.29951510238155,0.0,68.66956359214339,76.29951510238155
2019/10/13 18:00:00,67.85439817546556,0,310.2916388821608,0,0,0,0,0,0,0,0,0,0,0.44376940290777633,0.44376940290777633,9.108616389753152,9.108616389753152,67.85439817546556,67.85439817546556,0.0,75.39377575051729,0.0,67.85439817546556,75.39377575051729
2019/10/13 19:00:00,69.87785008448394,0,305.4104785221331,0,0,0,0,0,0,0,0,0,0,0.4423410821873779,0.4423410821873779,9.082031693935477,9.082031693935477,69.87785008448394,69.87785008448394,0.0,77.6420556494266,0.0,69.87785008448394,77.6420556494266
2019/10/13 20:00:00,64.44371832378033,0,276.94799892983366,0,0,0,0,0,0,0,0,0,0,0.4440772623846872,0.4440772623846872,9.114357928939611,9.114357928939611,64.44371832378033,64.44371832378033,0.0,71.60413147086703,0.0,64.44371832378033,71.60413147086703
2019/10/13 21:00:00,61.654906384697846,0,287.985705641975,0,0,0,0,0,0,0,0,0,0,0.42686284444677114,0.42686284444677114,8.799563257596603,8.799563257596603,61.654906384697846,61.654906384697846,0.0,68.50545153855316,0.0,61.654906384697846,68.50545153855316
2019/10/13 22:00:00,45.09425266891113,0,220.0531872450673,0,0,0,0,0,0,0,0,0,0,0.2881334004895773,0.2881334004895773,6.724680663582319,6.724680663582319,45.09425266891113,45.09425266891113,0.0,50.10472518767904,0.0,45.09425266891113,50.10472518767904
2019/10/13 23:00:00,30.962051911111562,0,168.49186809594696,0,0,0,0,0,0,0,0,0,0,0.07841130552191566,0.07841130552191566,5.127308597606387,5.127308597606387,30.962051911111562,30.962051911111562,0.0,34.40227990123507,0.0,30.962051911111562,34.40227990123507
2019/10/14 00:00:00,13.833509289285997,0,171.01463479162095,0,0,0,0,0,0,0,0,0,0,-0.12809452880214348,-0.12809452880214348,5.3399061660066,5.3399061660066,13.833509289285997,13.833509289285997,0.0,15.370565876984442,0.0,13.833509289285997,15.370565876984442
