Time,1 ZONE PVAV:DesPer 1:Des Heat Mass Flow [kg/s],1 ZONE PVAV:DesPer 1:Des Heat Cap [W],1 ZONE PVAV:DesPer 1:Des Cool Mass Flow [kg/s],1 ZONE PVAV:DesPer 1:Des Sens Cool Cap [W],1 ZONE PVAV:DesPer 1:Des Tot Cool Cap [W],1 ZONE PVAV:DesPer 2:Des Heat Mass Flow [kg/s],1 ZONE PVAV:DesPer 2:Des Heat Cap [W],1 ZONE PVAV:DesPer 2:Des Cool Mass Flow [kg/s],1 ZONE PVAV:DesPer 2:Des Sens Cool Cap [W],1 ZONE PVAV:DesPer 2:Des Tot Cool Cap [W],1 ZONE PVAV:DesPer 3:Des Heat Mass Flow [kg/s],1 ZONE PVAV:DesPer 3:Des Heat Cap [W],1 ZONE PVAV:DesPer 3:Des Cool Mass Flow [kg/s],1 ZONE PVAV:DesPer 3:Des Sens Cool Cap [W],1 ZONE PVAV:DesPer 3:Des Tot Cool Cap [W],1 ZONE PVAV 1:DesPer 1:Des Heat Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 1:Des Heat Cap [W],1 ZONE PVAV 1:DesPer 1:Des Cool Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 1:Des Sens Cool Cap [W],1 ZONE PVAV 1:DesPer 1:Des Tot Cool Cap [W],1 ZONE PVAV 1:DesPer 2:Des Heat Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 2:Des Heat Cap [W],1 ZONE PVAV 1:DesPer 2:Des Cool Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 2:Des Sens Cool Cap [W],1 ZONE PVAV 1:DesPer 2:Des Tot Cool Cap [W],1 ZONE PVAV 1:DesPer 3:Des Heat Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 3:Des Heat Cap [W],1 ZONE PVAV 1:DesPer 3:Des Cool Mass Flow [kg/s],1 ZONE PVAV 1:DesPer 3:Des Sens Cool Cap [W],1 ZONE PVAV 1:DesPer 3:Des Tot Cool Cap [W],1 ZONE PVAV 2:DesPer 1:Des Heat Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 1:Des Heat Cap [W],1 ZONE PVAV 2:DesPer 1:Des Cool Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 1:Des Sens Cool Cap [W],1 ZONE PVAV 2:DesPer 1:Des Tot Cool Cap [W],1 ZONE PVAV 2:DesPer 2:Des Heat Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 2:Des Heat Cap [W],1 ZONE PVAV 2:DesPer 2:Des Cool Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 2:Des Sens Cool Cap [W],1 ZONE PVAV 2:DesPer 2:Des Tot Cool Cap [W],1 ZONE PVAV 2:DesPer 3:Des Heat Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 3:Des Heat Cap [W],1 ZONE PVAV 2:DesPer 3:Des Cool Mass Flow [kg/s],1 ZONE PVAV 2:DesPer 3:Des Sens Cool Cap [W],1 ZONE PVAV 2:DesPer 3:Des Tot Cool Cap [W]
11:00:00,7.096615E+00,0.000000E+00,3.455214E+01,4.736451E+05,7.552512E+05,7.096615E+00,0.000000E+00,3.407543E+01,4.494640E+05,8.132454E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.783492E+01,4.945090E+05,8.177514E+05,1.634844E+01,0.000000E+00,3.751849E+01,4.498689E+05,9.444472E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.756959E+01,4.915238E+05,8.141541E+05,1.634844E+01,0.000000E+00,3.712158E+01,4.454010E+05,9.388324E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
12:00:00,7.096615E+00,0.000000E+00,3.398052E+01,4.726644E+05,7.506722E+05,7.096615E+00,0.000000E+00,3.350831E+01,4.485377E+05,8.083501E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.695525E+01,4.998612E+05,8.174834E+05,1.634844E+01,0.000000E+00,3.664426E+01,4.552828E+05,9.444046E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.670880E+01,4.970875E+05,8.136543E+05,1.634844E+01,0.000000E+00,3.626838E+01,4.510522E+05,9.386769E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
13:00:00,7.096615E+00,0.000000E+00,3.384367E+01,4.761493E+05,7.553625E+05,7.096615E+00,0.000000E+00,3.337255E+01,4.520360E+05,8.130471E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.651249E+01,5.071003E+05,8.218641E+05,1.634844E+01,0.000000E+00,3.620313E+01,4.625400E+05,9.487442E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.634352E+01,5.051988E+05,8.196458E+05,1.634844E+01,0.000000E+00,3.590665E+01,4.592034E+05,9.446575E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
14:00:00,7.096615E+00,0.000000E+00,3.411671E+01,4.830745E+05,7.656678E+05,7.096615E+00,0.000000E+00,3.364452E+01,4.589461E+05,8.235311E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.651290E+01,5.147463E+05,8.312882E+05,1.634844E+01,0.000000E+00,3.620289E+01,4.701787E+05,9.581713E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.644343E+01,5.139632E+05,8.306277E+05,1.634844E+01,0.000000E+00,3.600733E+01,4.679766E+05,9.556580E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
15:00:00,7.096615E+00,0.000000E+00,3.440106E+01,4.868302E+05,7.703509E+05,7.096615E+00,0.000000E+00,3.392827E+01,4.626929E+05,8.282651E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.643041E+01,5.138129E+05,8.304310E+05,1.634844E+01,0.000000E+00,3.612082E+01,4.692501E+05,9.573226E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.660676E+01,5.157951E+05,8.335522E+05,1.634844E+01,0.000000E+00,3.617221E+01,4.698259E+05,9.586364E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
16:00:00,7.096615E+00,0.000000E+00,3.448678E+01,4.839829E+05,7.663245E+05,7.096615E+00,0.000000E+00,3.401366E+01,4.598410E+05,8.241629E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.638089E+01,5.040861E+05,8.203261E+05,1.634844E+01,0.000000E+00,3.607236E+01,4.595352E+05,9.472021E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.661283E+01,5.066927E+05,8.237142E+05,1.634844E+01,0.000000E+00,3.618073E+01,4.607511E+05,9.488009E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
17:00:00,7.096615E+00,0.000000E+00,3.435451E+01,4.769285E+05,7.575753E+05,7.096615E+00,0.000000E+00,3.388136E+01,4.527867E+05,8.153221E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.637900E+01,4.918411E+05,8.079252E+05,1.634844E+01,0.000000E+00,3.607167E+01,4.473038E+05,9.347798E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.640930E+01,4.921808E+05,8.076727E+05,1.634844E+01,0.000000E+00,3.598025E+01,4.462737E+05,9.327291E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
18:00:00,7.096615E+00,0.000000E+00,3.389311E+01,4.641877E+05,7.420480E+05,7.096615E+00,0.000000E+00,3.342083E+01,4.400584E+05,7.996603E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.596566E+01,4.719116E+05,7.854429E+05,1.634844E+01,0.000000E+00,3.566090E+01,4.274033E+05,9.122312E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.587464E+01,4.708893E+05,7.836556E+05,1.634844E+01,0.000000E+00,3.545008E+01,4.250330E+05,9.086561E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
19:00:00,7.096615E+00,0.000000E+00,3.294753E+01,4.417146E+05,7.148370E+05,7.096615E+00,0.000000E+00,3.247757E+01,4.176177E+05,7.722187E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.525132E+01,4.409599E+05,7.510187E+05,1.634844E+01,0.000000E+00,3.495157E+01,3.965084E+05,8.777240E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.484852E+01,4.364297E+05,7.444274E+05,1.634844E+01,0.000000E+00,3.443117E+01,3.906550E+05,8.693248E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
20:00:00,7.096615E+00,0.000000E+00,3.160884E+01,4.166851E+05,6.844844E+05,7.096615E+00,0.000000E+00,3.114519E+01,3.926742E+05,7.416727E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.398260E+01,4.098812E+05,7.143741E+05,1.634844E+01,0.000000E+00,3.369293E+01,3.655437E+05,8.410317E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.337038E+01,4.029953E+05,7.049207E+05,1.634844E+01,0.000000E+00,3.296534E+01,3.573598E+05,8.297573E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
21:00:00,7.096615E+00,0.000000E+00,3.089923E+01,4.013170E+05,6.704400E+05,7.096615E+00,0.000000E+00,3.043865E+01,3.773478E+05,7.276331E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.324064E+01,3.877856E+05,6.909795E+05,1.634844E+01,0.000000E+00,3.295714E+01,3.435178E+05,8.173818E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.256153E+01,3.801458E+05,6.809184E+05,1.634844E+01,0.000000E+00,3.216377E+01,3.345925E+05,8.054910E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
22:00:00,7.096615E+00,0.000000E+00,3.050925E+01,3.901661E+05,6.607724E+05,7.096615E+00,0.000000E+00,3.004803E+01,3.661881E+05,7.018822E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.274620E+01,3.684658E+05,6.708597E+05,1.634844E+01,0.000000E+00,3.246481E+01,3.242217E+05,7.600858E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.208120E+01,3.609826E+05,6.612264E+05,1.634844E+01,0.000000E+00,3.168636E+01,3.154621E+05,7.486262E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
23:00:00,7.096615E+00,0.000000E+00,3.020829E+01,3.815211E+05,6.519867E+05,7.096615E+00,0.000000E+00,2.974621E+01,3.575316E+05,6.795887E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.235015E+01,3.533081E+05,6.545331E+05,1.634844E+01,0.000000E+00,3.207090E+01,3.090880E+05,7.157758E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.167674E+01,3.457287E+05,6.446793E+05,1.634844E+01,0.000000E+00,3.128485E+01,3.002413E+05,7.041207E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
24:00:00,7.096615E+00,0.000000E+00,2.994095E+01,3.733279E+05,6.431841E+05,7.096615E+00,0.000000E+00,2.947794E+01,3.493304E+05,6.575986E+05,7.096615E+00,2.073564E+05,7.096615E+00,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.200745E+01,3.387527E+05,6.387486E+05,1.634844E+01,0.000000E+00,3.173224E+01,2.945787E+05,6.730544E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00,1.634844E+01,0.000000E+00,3.131358E+01,3.309429E+05,6.284852E+05,1.634844E+01,0.000000E+00,3.092586E+01,2.855029E+05,6.610017E+05,1.634844E+01,4.776860E+05,1.634844E+01,0.000000E+00,0.000000E+00
Coinc Peak   ,7.096615E+00,3.693448E+01,2.073564E+05,4.868302E+05,1.634844E+01,4.011410E+01,4.776860E+05,5.147463E+05,1.634844E+01,3.911882E+01,4.776860E+05,5.157951E+05
NonCoinc Peak,7.096615E+00,3.693448E+01,2.073564E+05,4.868302E+05,1.634844E+01,4.011410E+01,4.776860E+05,5.147463E+05,1.634844E+01,3.911882E+01,4.776860E+05,5.157951E+05
