Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 1 PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 1 PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 2(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/08/21 12:00:00,1136.8642291554856,0,1560.5403121418694,0,0,0,0,0,0,0,0,0,0,0.11700449191880424,0.11700449191880424,0.47311096551893056,0.47311096551893056,0.10250882732110358,5.283563847306112,5.283563847306112,9.67416172104842,9.67416172104842,5.217624167603461,1136.8642291554856,1136.8642291554856,0.0,1263.1824768394285,0.0,1136.8642291554856,1263.1824768394285
2019/08/21 13:00:00,1123.3140791172023,0,1143.998952938665,0,0,0,0,0,0,0,0,0,0,0.12187815251013573,0.12187815251013573,0.12058202986205621,0.12058202986205621,0.08274839938120813,5.307694580797801,5.307694580797801,5.301180797176556,5.301180797176556,5.141785918693628,1123.3140791172023,1123.3140791172023,0.0,1248.1267545746691,0.0,1123.3140791172023,1248.1267545746691
2019/08/21 14:00:00,1110.7028015814687,0,1171.9714423151427,0,0,0,0,0,0,0,0,0,0,0.10887989579595747,0.10887989579595747,0.09854699626172908,0.09854699626172908,0.07376850200839984,5.245530764315788,5.245530764315788,5.201120351328967,5.201120351328967,5.112675268633723,1110.7028015814687,1110.7028015814687,0.0,1234.1142239794096,0.0,1110.7028015814687,1234.1142239794096
2019/08/21 15:00:00,1119.29573738429,0,1404.9337207250326,0,0,0,0,0,0,0,0,0,0,0.08885851299557468,0.08885851299557468,0.09330052769048283,0.09330052769048283,0.07542291373349058,5.163505460327357,5.163505460327357,5.180267738814493,5.180267738814493,5.117787192282151,1119.29573738429,1119.29573738429,0.0,1243.6619304269889,0.0,1119.29573738429,1243.6619304269889
2019/08/21 16:00:00,1131.3434156999006,0,1282.802696185201,0,0,0,0,0,0,0,0,0,0,0.08351134558054876,0.08351134558054876,0.08785604931070376,0.08785604931070376,0.07103361612683232,5.1444133409013375,5.1444133409013375,5.159835812780372,5.159835812780372,5.104473667839088,1131.3434156999006,1131.3434156999006,0.0,1257.0482396665561,0.0,1131.3434156999006,1257.0482396665561
2019/08/21 17:00:00,1128.246303417393,0,1351.9699438784028,0,0,0,0,0,0,0,0,0,0,0.07073524329806576,0.07073524329806576,0.08130469367955856,0.08130469367955856,0.06633390851928748,5.103597643552291,5.103597643552291,5.136880174169946,5.136880174169946,5.091104041429276,1128.246303417393,1128.246303417393,0.0,1253.6070037971033,0.0,1128.246303417393,1253.6070037971033
2019/08/21 18:00:00,1118.9223275735244,0,1564.3599176691025,0,0,0,0,0,0,0,0,0,0,0.07165968761447479,0.07165968761447479,0.07606706709207425,0.07606706709207425,0.05751551042986945,5.106323814233278,5.106323814233278,5.119808240905485,5.119808240905485,5.068488114787073,1118.9223275735244,1118.9223275735244,0.0,1243.2470306372493,0.0,1118.9223275735244,1243.2470306372493
2019/08/21 19:00:00,1120.6333898370535,0,1580.0946138026204,0,0,0,0,0,0,0,0,0,0,0.0443437096643244,0.0443437096643244,0.06929305684666741,0.06929305684666741,0.047964275714931386,5.040708322143814,5.040708322143814,5.099415407568188,5.099415407568188,5.0476279012559075,1120.6333898370535,1120.6333898370535,0.0,1245.1482109300593,0.0,1120.6333898370535,1245.1482109300593
2019/08/21 20:00:00,808.513063262879,0,773.8986487991234,0,0,0,0,0,0,0,0,0,0,0.012264410209266989,0.012264410209266989,0.06315230023114174,0.06315230023114174,0.02081578657383637,5.003113702433993,5.003113702433993,5.082572762997785,5.082572762997785,5.008969638508333,808.513063262879,808.513063262879,0.0,898.3478480698654,0.0,808.513063262879,898.3478480698654
2019/08/21 21:00:00,582.3689940722471,0,899.9067706323027,0,0,0,0,0,0,0,0,0,0,0.20661045467976627,0.20661045467976627,0.06047229438149092,0.06047229438149092,0.23165705732072256,5.885314008273497,5.885314008273497,5.075712036356563,5.075712036356563,6.113488753428015,582.3689940722471,582.3689940722471,0.0,647.0766600802746,0.0,582.3689940722471,647.0766600802746
