Time,BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 1:Des Heat Mass Flow [kg/s],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 1:Des Heat Cap [W],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 1:Des Cool Mass Flow [kg/s],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 1:Des Sens Cool Cap [W],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 1:Des Tot Cool Cap [W],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 2:Des Heat Mass Flow [kg/s],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 2:Des Heat Cap [W],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 2:Des Cool Mass Flow [kg/s],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 2:Des Sens Cool Cap [W],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 2:Des Tot Cool Cap [W],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 3:Des Heat Mass Flow [kg/s],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 3:Des Heat Cap [W],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 3:Des Cool Mass Flow [kg/s],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 3:Des Sens Cool Cap [W],BUILDING STORY 1 THERMALZONE PSZ-AC:DesPer 3:Des Tot Cool Cap [W],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 1:Des Heat Mass Flow [kg/s],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 1:Des Heat Cap [W],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 1:Des Cool Mass Flow [kg/s],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 1:Des Sens Cool Cap [W],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 1:Des Tot Cool Cap [W],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 2:Des Heat Mass Flow [kg/s],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 2:Des Heat Cap [W],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 2:Des Cool Mass Flow [kg/s],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 2:Des Sens Cool Cap [W],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 2:Des Tot Cool Cap [W],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 3:Des Heat Mass Flow [kg/s],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 3:Des Heat Cap [W],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 3:Des Cool Mass Flow [kg/s],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 3:Des Sens Cool Cap [W],BUILDING STORY 2 THERMALZONE PSZ-AC:DesPer 3:Des Tot Cool Cap [W],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 1:Des Heat Mass Flow [kg/s],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 1:Des Heat Cap [W],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 1:Des Cool Mass Flow [kg/s],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 1:Des Sens Cool Cap [W],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 1:Des Tot Cool Cap [W],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 2:Des Heat Mass Flow [kg/s],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 2:Des Heat Cap [W],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 2:Des Cool Mass Flow [kg/s],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 2:Des Sens Cool Cap [W],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 2:Des Tot Cool Cap [W],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 3:Des Heat Mass Flow [kg/s],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 3:Des Heat Cap [W],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 3:Des Cool Mass Flow [kg/s],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 3:Des Sens Cool Cap [W],BUILDING STORY 3 THERMALZONE PSZ-AC:DesPer 3:Des Tot Cool Cap [W]
11:00:00,1.836527E+00,4.030278E+04,8.363124E+00,1.148371E+05,1.860907E+05,1.836527E+00,4.491641E+04,8.279451E+00,1.091112E+05,2.000925E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,9.284535E+04,8.963491E+00,1.186239E+05,2.001165E+05,4.230800E+00,1.034737E+05,8.837987E+00,1.065798E+05,2.324409E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,9.284535E+04,9.346910E+00,1.229340E+05,2.053655E+05,4.230800E+00,1.034737E+05,9.184137E+00,1.104709E+05,2.374279E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
12:00:00,1.836527E+00,3.858652E+04,8.294308E+00,1.156362E+05,1.862697E+05,1.836527E+00,4.320014E+04,8.211268E+00,1.099183E+05,2.002537E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.889159E+04,8.863072E+00,1.214408E+05,2.018166E+05,4.230800E+00,9.951998E+04,8.739073E+00,1.094138E+05,2.341775E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.889159E+04,9.250509E+00,1.257985E+05,2.072624E+05,4.230800E+00,9.951998E+04,9.089999E+00,1.133600E+05,2.392970E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
13:00:00,1.836527E+00,3.721350E+04,8.253999E+00,1.164748E+05,1.870418E+05,1.836527E+00,4.182713E+04,8.171211E+00,1.107601E+05,2.010205E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.572858E+04,8.794564E+00,1.238330E+05,2.038198E+05,4.230800E+00,9.635697E+04,8.671510E+00,1.118166E+05,2.361985E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.572858E+04,9.192950E+00,1.283145E+05,2.095690E+05,4.230800E+00,9.635697E+04,9.033886E+00,1.158921E+05,2.416028E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
14:00:00,1.836527E+00,3.635537E+04,8.244167E+00,1.172021E+05,1.879993E+05,1.836527E+00,4.096899E+04,8.161452E+00,1.114883E+05,2.019845E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.375170E+04,8.759115E+00,1.254115E+05,2.055146E+05,4.230800E+00,9.438009E+04,8.636729E+00,1.134027E+05,2.379032E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.375170E+04,9.176378E+00,1.301051E+05,2.115512E+05,4.230800E+00,9.438009E+04,9.018292E+00,1.176937E+05,2.436099E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
15:00:00,1.836527E+00,3.635537E+04,8.221338E+00,1.168984E+05,1.876224E+05,1.836527E+00,4.096899E+04,8.138991E+00,1.111895E+05,2.016131E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.375170E+04,8.708875E+00,1.248458E+05,2.048095E+05,4.230800E+00,9.438009E+04,8.587466E+00,1.128480E+05,2.372036E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.375170E+04,9.141060E+00,1.297071E+05,2.110401E+05,4.230800E+00,9.438009E+04,8.984238E+00,1.173099E+05,2.431127E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
16:00:00,1.836527E+00,3.738513E+04,8.190296E+00,1.154570E+05,1.860221E+05,1.836527E+00,4.199875E+04,8.108369E+00,1.097537E+05,2.000138E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.612396E+04,8.755804E+00,1.230006E+05,2.033117E+05,4.230800E+00,9.675235E+04,8.635133E+00,1.110111E+05,2.357207E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.612396E+04,9.087878E+00,1.267364E+05,2.077911E+05,4.230800E+00,9.675235E+04,8.932276E+00,1.143530E+05,2.398602E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
17:00:00,1.836527E+00,3.875814E+04,8.251470E+00,1.148941E+05,1.860510E+05,1.836527E+00,4.337177E+04,8.169483E+00,1.091900E+05,2.000521E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.928697E+04,8.757106E+00,1.198509E+05,2.000105E+05,4.230800E+00,9.991535E+04,8.636744E+00,1.078649E+05,2.324100E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,8.928697E+04,9.063675E+00,1.233012E+05,2.042926E+05,4.230800E+00,9.991535E+04,8.908636E+00,1.109241E+05,2.363545E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
18:00:00,1.836527E+00,4.047441E+04,8.230449E+00,1.128975E+05,1.836259E+05,1.836527E+00,4.508804E+04,8.148712E+00,1.071967E+05,1.976224E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,9.324073E+04,8.698850E+00,1.152421E+05,1.949274E+05,4.230800E+00,1.038691E+05,8.579208E+00,1.032643E+05,2.273100E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,9.324073E+04,8.990558E+00,1.185248E+05,1.991035E+05,4.230800E+00,1.038691E+05,8.836480E+00,1.061587E+05,2.311507E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
19:00:00,1.836527E+00,4.304881E+04,8.144418E+00,1.091847E+05,1.792149E+05,1.836527E+00,4.766244E+04,8.063584E+00,1.034959E+05,1.932102E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,9.917137E+04,8.615059E+00,1.083700E+05,1.875699E+05,4.230800E+00,1.097998E+05,8.496936E+00,9.640926E+04,2.199398E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,9.917137E+04,8.853920E+00,1.110579E+05,1.909013E+05,4.230800E+00,1.097998E+05,8.701621E+00,9.871193E+04,2.229252E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
20:00:00,1.836527E+00,4.493671E+04,7.849528E+00,1.033929E+05,1.715949E+05,1.836527E+00,4.955033E+04,7.770900E+00,9.773356E+04,1.855851E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,1.035205E+05,8.388509E+00,1.014738E+05,1.794657E+05,4.230800E+00,1.141489E+05,8.273759E+00,8.955123E+04,2.118286E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,1.035205E+05,8.416332E+00,1.017888E+05,1.793461E+05,4.230800E+00,1.141489E+05,8.268062E+00,8.948854E+04,2.113113E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
21:00:00,1.836527E+00,4.648135E+04,7.684298E+00,9.966395E+04,1.679822E+05,1.836527E+00,5.109498E+04,7.606940E+00,9.402150E+04,1.819590E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,1.070789E+05,8.226209E+00,9.609151E+04,1.735816E+05,4.230800E+00,1.177073E+05,8.113659E+00,8.419374E+04,2.058762E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,1.070789E+05,8.168844E+00,9.544975E+04,1.724830E+05,4.230800E+00,1.177073E+05,8.023056E+00,8.317769E+04,2.043652E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
22:00:00,1.836527E+00,4.802599E+04,7.604903E+00,9.706556E+04,1.658645E+05,1.836527E+00,5.263962E+04,7.527637E+00,9.142428E+04,1.756676E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,1.106373E+05,8.132734E+00,9.148123E+04,1.688239E+05,4.230800E+00,1.212657E+05,8.020922E+00,7.959176E+04,1.914975E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,1.106373E+05,8.040714E+00,9.044870E+04,1.674289E+05,4.230800E+00,1.212657E+05,7.895613E+00,7.818440E+04,1.896834E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
23:00:00,1.836527E+00,4.922738E+04,7.545943E+00,9.507940E+04,1.639080E+05,1.836527E+00,5.384101E+04,7.468632E+00,8.943749E+04,1.704788E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,1.134049E+05,8.057381E+00,8.786471E+04,1.649678E+05,4.230800E+00,1.240333E+05,7.946107E+00,7.598130E+04,1.803663E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,1.134049E+05,7.937925E+00,8.652246E+04,1.631894E+05,4.230800E+00,1.240333E+05,7.793320E+00,7.426374E+04,1.781452E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
24:00:00,1.836527E+00,5.042877E+04,7.493901E+00,9.318630E+04,1.618802E+05,1.836527E+00,5.504239E+04,7.416503E+00,8.754361E+04,1.653201E+05,1.836527E+00,1.223533E+05,1.836527E+00,0.000000E+00,0.000000E+00,4.230800E+00,1.161725E+05,7.988098E+00,8.431688E+04,1.611228E+05,4.230800E+00,1.268009E+05,7.877356E+00,7.243978E+04,1.695053E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00,4.230800E+00,1.161725E+05,7.845196E+00,8.271031E+04,1.589832E+05,4.230800E+00,1.268009E+05,7.701090E+00,7.045759E+04,1.668987E+05,4.230800E+00,2.818649E+05,4.230800E+00,0.000000E+00,0.000000E+00
Coinc Peak   ,1.836527E+00,8.388939E+00,1.223533E+05,1.172021E+05,4.230800E+00,9.100086E+00,2.818649E+05,1.254115E+05,4.230800E+00,9.377337E+00,2.818649E+05,1.301051E+05
NonCoinc Peak,1.836527E+00,8.251361E+00,1.223533E+05,1.172021E+05,4.230800E+00,9.100086E+00,2.818649E+05,1.254115E+05,4.230800E+00,9.212911E+00,2.818649E+05,1.301051E+05
